SW_MATCHED,SW_ELAPSED,HW_MATCHED,HW_ELAPSED
2100,128,0.003541,128,0.104124
2100,128,0.003614,128,0.104126
2100,128,0.003605,128,0.104116
2100,128,0.003584,128,0.104117
2100,128,0.003518,128,0.104118
2100,128,0.003546,128,0.104117
2100,128,0.003536,128,0.104050
2100,128,0.003602,128,0.104121
2100,128,0.003605,128,0.103801
2100,128,0.003580,128,0.104122
2100,128,0.003549,128,0.104116
2100,128,0.003574,128,0.104109
2100,128,0.003523,128,0.104118
2100,128,0.003527,128,0.104127
2100,128,0.003636,128,0.104115
2100,128,0.003575,128,0.104118
2100,128,0.003536,128,0.104031
2100,128,0.003507,128,0.104116
2100,128,0.003525,128,0.104118
2100,128,0.003519,128,0.104115
2100,128,0.003628,128,0.104121
2100,128,0.003591,128,0.104109
2100,128,0.003514,128,0.104116
2100,128,0.003579,128,0.104119
2100,128,0.003518,128,0.104114
2100,128,0.003559,128,0.104119
2100,128,0.003547,128,0.104043
2100,128,0.003539,128,0.104117
2100,128,0.003590,128,0.104100
2200,128,0.003802,128,0.109121
2200,128,0.003725,128,0.109134
2200,128,0.003744,128,0.109127
2200,128,0.003725,128,0.109120
2200,128,0.003722,128,0.109113
2200,128,0.003737,128,0.108857
2200,128,0.003759,128,0.108842
2200,128,0.003685,128,0.109122
2200,128,0.003708,128,0.109121
2200,128,0.003743,128,0.109124
2200,128,0.003685,128,0.109120
2200,128,0.003674,128,0.109121
2200,128,0.003692,128,0.109120
2200,128,0.003765,128,0.109120
2200,128,0.003678,128,0.109124
2200,128,0.003698,128,0.109120
2200,128,0.003743,128,0.109035
2200,128,0.003683,128,0.109111
2200,128,0.003705,128,0.109120
2200,128,0.003725,128,0.109121
2200,128,0.003673,128,0.109119
2200,128,0.003706,128,0.109126
2200,128,0.003713,128,0.109128
2200,128,0.003695,128,0.109118
2200,128,0.003648,128,0.109119
2200,128,0.003743,128,0.109126
2200,128,0.003668,128,0.109055
2200,128,0.003686,128,0.109120
2200,128,0.003683,128,0.109130
2200,128,0.003698,128,0.109111
2200,128,0.003696,128,0.109121
2200,128,0.003692,128,0.109124
2200,128,0.003658,128,0.109127
2200,128,0.003740,128,0.109129
2200,128,0.003684,128,0.109126
2200,128,0.003678,128,0.109135
2200,128,0.003700,128,0.109126
2200,128,0.003671,128,0.109128
2200,128,0.003709,128,0.109128
2200,128,0.003781,128,0.109131
2200,128,0.003691,128,0.108861
2200,128,0.003744,128,0.109114
2200,128,0.003698,128,0.109121
2200,128,0.003697,128,0.109130
2200,128,0.003752,128,0.109123
2200,128,0.003694,128,0.109021
2200,128,0.003675,128,0.109126
2200,128,0.003718,128,0.109135
2200,128,0.003720,128,0.109119
2200,128,0.003776,128,0.109120
2200,128,0.003713,128,0.109116
2200,128,0.003672,128,0.109120
2200,128,0.003738,128,0.109122
2200,128,0.003676,128,0.109123
2200,128,0.003776,128,0.109113
2200,128,0.003692,128,0.109122
2200,128,0.003680,128,0.109128
2200,128,0.003728,128,0.109128
2200,128,0.003710,128,0.109132
2200,128,0.003762,128,0.109129
2200,128,0.003720,128,0.109128
2200,128,0.003726,128,0.109126
2200,128,0.003676,128,0.109127
2200,128,0.003725,128,0.109127
2200,128,0.003675,128,0.109000
2200,128,0.003707,128,0.109119
2200,128,0.003694,128,0.109125
2200,128,0.003683,128,0.109120
2200,128,0.003675,128,0.109111
2200,128,0.003655,128,0.109115
2200,128,0.003737,128,0.109120
2200,128,0.003691,128,0.109129
2200,128,0.003739,128,0.109123
2200,128,0.003750,128,0.109048
2200,128,0.003728,128,0.109120
2200,128,0.003687,128,0.109124
2200,128,0.003710,128,0.109120
2200,128,0.003720,128,0.109121
2200,128,0.003681,128,0.109110
2200,128,0.003739,128,0.109121
2200,128,0.003675,128,0.109142
2200,128,0.003749,128,0.109122
2200,128,0.003649,128,0.109133
2200,128,0.003712,128,0.109124
2200,128,0.003767,128,0.109127
2200,128,0.003751,128,0.109131
2200,128,0.003704,128,0.109121
2200,128,0.003684,128,0.109126
2200,128,0.003698,128,0.109125
2200,128,0.003691,128,0.109131
2200,128,0.003687,128,0.109139
2200,128,0.003715,128,0.108732
2200,128,0.003717,128,0.108944
2200,128,0.003683,128,0.109114
2200,128,0.003661,128,0.109129
2200,128,0.003736,128,0.109014
2200,128,0.003683,128,0.109122
2200,128,0.003685,128,0.109113
2200,128,0.003687,128,0.109119
2200,128,0.003732,128,0.109012
2300,128,0.003951,128,0.114053
2300,128,0.003915,128,0.114055
2300,128,0.003930,128,0.114046
2300,128,0.003905,128,0.114055
2300,128,0.003891,128,0.114063
2300,128,0.003904,128,0.114058
2300,128,0.003896,128,0.114055
2300,128,0.003861,128,0.114054
2300,128,0.003870,128,0.114048
2300,128,0.003910,128,0.114051
2300,128,0.003865,128,0.114057
2300,128,0.003893,128,0.113960
2300,128,0.003967,128,0.114055
2300,128,0.003842,128,0.114055
2300,128,0.003967,128,0.114048
2300,128,0.003799,128,0.114057
2300,128,0.003873,128,0.114062
2300,128,0.003831,128,0.114066
2300,128,0.003862,128,0.114060
2300,128,0.003858,128,0.114059
2300,128,0.003880,128,0.113990
2300,128,0.003889,128,0.114056
2300,128,0.003872,128,0.114053
2300,128,0.003886,128,0.114054
2300,128,0.003888,128,0.114069
2300,128,0.003900,128,0.114008
2300,128,0.003846,128,0.114045
2300,128,0.003879,128,0.114057
2300,128,0.003844,128,0.113789
2300,128,0.003868,128,0.114055
2300,128,0.003913,128,0.114054
2300,128,0.003884,128,0.114054
2300,128,0.003885,128,0.114044
2300,128,0.003879,128,0.114061
2300,128,0.003831,128,0.114065
2300,128,0.003894,128,0.114055
2300,128,0.003876,128,0.114056
2300,128,0.003863,128,0.114068
2300,128,0.003826,128,0.114053
2300,128,0.003840,128,0.114067
2300,128,0.003882,128,0.114053
2300,128,0.003908,128,0.114061
2300,128,0.003875,128,0.114063
2300,128,0.003838,128,0.114048
2300,128,0.003868,128,0.114054
2300,128,0.003863,128,0.114067
2300,128,0.003833,128,0.114061
2300,128,0.003914,128,0.114058
2300,128,0.003944,128,0.113995
2300,128,0.003864,128,0.114055
2300,128,0.003876,128,0.114049
2300,128,0.003922,128,0.114054
2300,128,0.003935,128,0.114059
2300,128,0.003869,128,0.114051
2300,128,0.003888,128,0.114054
2300,128,0.003860,128,0.114055
2300,128,0.003923,128,0.114060
2300,128,0.003907,128,0.113990
2300,128,0.003897,128,0.114065
2300,128,0.003869,128,0.114055
2300,128,0.003849,128,0.114056
2300,128,0.003915,128,0.114064
2300,128,0.003934,128,0.114032
2300,128,0.003838,128,0.114048
2300,128,0.003902,128,0.114058
2300,128,0.003836,128,0.113793
2300,128,0.003882,128,0.113970
2300,128,0.003907,128,0.114053
2300,128,0.003901,128,0.114056
2300,128,0.003930,128,0.114061
2300,128,0.003937,128,0.114059
2300,128,0.003946,128,0.114042
2300,128,0.003858,128,0.114051
2300,128,0.003900,128,0.114053
2300,128,0.003863,128,0.113794
2300,128,0.003880,128,0.114055
2300,128,0.003854,128,0.114061
2300,128,0.003874,128,0.114058
2300,128,0.003938,128,0.114055
2300,128,0.003939,128,0.114050
2300,128,0.003902,128,0.114028
2300,128,0.003905,128,0.114060
2300,128,0.003871,128,0.114058
2300,128,0.003972,128,0.114065
2300,128,0.003879,128,0.114054
2300,128,0.003827,128,0.114052
2300,128,0.003891,128,0.114060
2300,128,0.003914,128,0.114055
2300,128,0.003846,128,0.114061
2300,128,0.003880,128,0.114063
2300,128,0.003858,128,0.114000
2300,128,0.003887,128,0.114054
2300,128,0.003886,128,0.114073
2300,128,0.003872,128,0.114060
2300,128,0.003976,128,0.114019
2300,128,0.003878,128,0.114063
2300,128,0.003838,128,0.114057
2300,128,0.003952,128,0.114040
2300,128,0.003919,128,0.114028
2300,128,0.003847,128,0.114063
2400,128,0.004045,128,0.118999
2400,128,0.004095,128,0.118954
2400,128,0.004039,128,0.118992
2400,128,0.004014,128,0.118915
2400,128,0.004061,128,0.118994
2400,128,0.004013,128,0.119010
2400,128,0.004032,128,0.118969
2400,128,0.004025,128,0.118992
2400,128,0.004069,128,0.118996
2400,128,0.004050,128,0.118987
2400,128,0.004049,128,0.118987
2400,128,0.004056,128,0.118998
2400,128,0.004058,128,0.118984
2400,128,0.004049,128,0.118991
2400,128,0.004035,128,0.118994
2400,128,0.004105,128,0.118996
2400,128,0.004094,128,0.118994
2400,128,0.004049,128,0.118995
2400,128,0.004100,128,0.118991
2400,128,0.004036,128,0.118998
2400,128,0.004036,128,0.118995
2400,128,0.004036,128,0.118950
2400,128,0.004034,128,0.118999
2400,128,0.004064,128,0.118993
2400,128,0.004107,128,0.118994
2400,128,0.003982,128,0.118957
2400,128,0.004029,128,0.118977
2400,128,0.004050,128,0.118958
2400,128,0.004078,128,0.118990
2400,128,0.004012,128,0.119001
2400,128,0.004090,128,0.118993
2400,128,0.004040,128,0.118990
2400,128,0.004065,128,0.118990
2400,128,0.004047,128,0.118693
2400,128,0.004072,128,0.118957
2400,128,0.004024,128,0.118994
2400,128,0.004071,128,0.118989
2400,128,0.004037,128,0.118991
2400,128,0.004042,128,0.118990
2400,128,0.004051,128,0.119003
2400,128,0.004060,128,0.118986
2400,128,0.004026,128,0.118987
2400,128,0.004143,128,0.118996
2400,128,0.004082,128,0.118988
2400,128,0.004051,128,0.118988
2400,128,0.004059,128,0.118996
2400,128,0.004043,128,0.118720
2400,128,0.004070,128,0.118992
2400,128,0.004052,128,0.118991
2400,128,0.004070,128,0.118988
2400,128,0.004116,128,0.118987
2400,128,0.004055,128,0.118999
2400,128,0.004050,128,0.118973
2400,128,0.004120,128,0.118985
2400,128,0.004026,128,0.118993
2400,128,0.004043,128,0.118999
2400,128,0.004092,128,0.118939
2400,128,0.004094,128,0.118997
2400,128,0.004124,128,0.118993
2400,128,0.004043,128,0.118731
2400,128,0.004053,128,0.119005
2400,128,0.004083,128,0.118986
2400,128,0.004030,128,0.118981
2400,128,0.004019,128,0.118993
2400,128,0.004025,128,0.118996
2400,128,0.004056,128,0.118987
2400,128,0.004084,128,0.118985
2400,128,0.004156,128,0.119005
2400,128,0.004002,128,0.118987
2400,128,0.004039,128,0.118979
2400,128,0.004010,128,0.119000
2400,128,0.004038,128,0.118989
2400,128,0.004031,128,0.118998
2400,128,0.004076,128,0.118991
2400,128,0.004103,128,0.118981
2400,128,0.004076,128,0.119000
2400,128,0.004101,128,0.118995
2400,128,0.004127,128,0.118727
2400,128,0.003993,128,0.118996
2400,128,0.004123,128,0.119003
2400,128,0.004071,128,0.118995
2400,128,0.003982,128,0.118994
2400,128,0.004074,128,0.118979
2400,128,0.004041,128,0.118988
2400,128,0.004023,128,0.118991
2400,128,0.004093,128,0.118986
2400,128,0.004040,128,0.118981
2400,128,0.004040,128,0.118998
2400,128,0.004037,128,0.118987
2400,128,0.004106,128,0.118996
2400,128,0.004046,128,0.118977
2400,128,0.004060,128,0.118999
2400,128,0.004064,128,0.118993
2400,128,0.004059,128,0.118991
2400,128,0.004002,128,0.118998
2400,128,0.004049,128,0.118992
2400,128,0.004125,128,0.118983
2400,128,0.004074,128,0.118967
2400,128,0.004074,128,0.118994
2400,128,0.004089,128,0.118995
2500,128,0.004222,128,0.124000
2500,128,0.004228,128,0.123999
2500,128,0.004227,128,0.123999
2500,128,0.004173,128,0.124004
2500,128,0.004247,128,0.123992
2500,128,0.004191,128,0.123999
2500,128,0.004233,128,0.124005
2500,128,0.004195,128,0.123999
2500,128,0.004175,128,0.124000
2500,128,0.004221,128,0.123967
2500,128,0.004197,128,0.124001
2500,128,0.004220,128,0.124005
2500,128,0.004197,128,0.123996
2500,128,0.004231,128,0.123987
2500,128,0.004230,128,0.123999
2500,128,0.004216,128,0.123994
2500,128,0.004215,128,0.123997
2500,128,0.004250,128,0.124008
2500,128,0.004214,128,0.124000
2500,128,0.004231,128,0.123990
2500,128,0.004197,128,0.124000
2500,128,0.004257,128,0.124000
2500,128,0.004230,128,0.123985
2500,128,0.004209,128,0.123993
2500,128,0.004238,128,0.124000
2500,128,0.004252,128,0.123995
2500,128,0.004206,128,0.123886
2500,128,0.004194,128,0.124001
2500,128,0.004272,128,0.123971
2500,128,0.004264,128,0.123730
2500,128,0.004232,128,0.123991
2500,128,0.004197,128,0.124003
2500,128,0.004211,128,0.123993
2500,128,0.004244,128,0.123737
2500,128,0.004257,128,0.123993
2500,128,0.004209,128,0.123993
2500,128,0.004252,128,0.123998
2500,128,0.004233,128,0.123988
2500,128,0.004179,128,0.124005
2500,128,0.004254,128,0.123984
2500,128,0.004205,128,0.124002
2500,128,0.004264,128,0.123983
2500,128,0.004266,128,0.123839
2500,128,0.004226,128,0.123938
2500,128,0.004276,128,0.123998
2500,128,0.004219,128,0.124004
2500,128,0.004231,128,0.123763
2500,128,0.004219,128,0.124005
2500,128,0.004310,128,0.124007
2500,128,0.004195,128,0.124000
2500,128,0.004216,128,0.124002
2500,128,0.004205,128,0.124010
2500,128,0.004234,128,0.124001
2500,128,0.004256,128,0.123971
2500,128,0.004240,128,0.123998
2500,128,0.004214,128,0.123987
2500,128,0.004219,128,0.123995
2500,128,0.004264,128,0.123998
2500,128,0.004239,128,0.123990
2500,128,0.004315,128,0.124001
2500,128,0.004269,128,0.123910
2500,128,0.004223,128,0.123989
2500,128,0.004225,128,0.124001
2500,128,0.004270,128,0.123737
2500,128,0.004207,128,0.124001
2500,128,0.004130,128,0.123943
2500,128,0.004218,128,0.123991
2500,128,0.004214,128,0.124007
2500,128,0.004238,128,0.123998
2500,128,0.004190,128,0.123921
2500,128,0.004277,128,0.124007
2500,128,0.004223,128,0.124000
2500,128,0.004246,128,0.123991
2500,128,0.004266,128,0.123968
2500,128,0.004186,128,0.124005
2500,128,0.004212,128,0.124000
2500,128,0.004199,128,0.123998
2500,128,0.004228,128,0.123998
2500,128,0.004192,128,0.124000
2500,128,0.004281,128,0.123998
2500,128,0.004160,128,0.123998
2500,128,0.004260,128,0.123987
2500,128,0.004224,128,0.124003
2500,128,0.004201,128,0.123996
2500,128,0.004225,128,0.123994
2500,128,0.004251,128,0.124005
2500,128,0.004258,128,0.123779
2500,128,0.004197,128,0.123996
2500,128,0.004256,128,0.123996
2500,128,0.004227,128,0.123735
2500,128,0.004292,128,0.123978
2500,128,0.004176,128,0.123950
2500,128,0.004216,128,0.123994
2500,128,0.004221,128,0.123736
2500,128,0.004249,128,0.124001
2500,128,0.004190,128,0.123963
2500,128,0.004196,128,0.123984
2500,128,0.004205,128,0.124000
2500,128,0.004212,128,0.123991
2500,128,0.004195,128,0.123999
2600,128,0.004353,128,0.128927
2600,128,0.004455,128,0.128943
2600,128,0.004336,128,0.128930
2600,128,0.004450,128,0.128858
2600,128,0.004378,128,0.128934
2600,128,0.004339,128,0.128934
2600,128,0.004386,128,0.128933
2600,128,0.004362,128,0.128886
2600,128,0.004363,128,0.128897
2600,128,0.004284,128,0.128892
2600,128,0.004415,128,0.128928
2600,128,0.004415,128,0.128945
2600,128,0.004413,128,0.128899
2600,128,0.004376,128,0.128909
2600,128,0.004424,128,0.128915
2600,128,0.004399,128,0.128904
2600,128,0.004296,128,0.128933
2600,128,0.004335,128,0.128956
2600,128,0.004464,128,0.128921
2600,128,0.004350,128,0.128820
2600,128,0.004418,128,0.128899
2600,128,0.004371,128,0.128908
2600,128,0.004425,128,0.128634
2600,128,0.004363,128,0.128923
2600,128,0.004378,128,0.128927
2600,128,0.004410,128,0.128901
2600,128,0.004427,128,0.128932
2600,128,0.004392,128,0.128893
2600,128,0.004398,128,0.128931
2600,128,0.004391,128,0.128926
2600,128,0.004335,128,0.128927
2600,128,0.004379,128,0.128908
2600,128,0.004342,128,0.128874
2600,128,0.004423,128,0.128915
2600,128,0.004334,128,0.128927
2600,128,0.004464,128,0.128905
2600,128,0.004332,128,0.128926
2600,128,0.004368,128,0.128935
2600,128,0.004367,128,0.128931
2600,128,0.004424,128,0.128934
2600,128,0.004465,128,0.128905
2600,128,0.004386,128,0.128908
2600,128,0.004439,128,0.128935
2600,128,0.004382,128,0.128906
2600,128,0.004400,128,0.128921
2600,128,0.004375,128,0.128898
2600,128,0.004339,128,0.128932
2600,128,0.004422,128,0.128927
2600,128,0.004361,128,0.128914
2600,128,0.004381,128,0.128931
2600,128,0.004432,128,0.128934
2600,128,0.004343,128,0.128930
2600,128,0.004326,128,0.128846
2600,128,0.004357,128,0.128926
2600,128,0.004366,128,0.128930
2600,128,0.004339,128,0.128943
2600,128,0.004471,128,0.128931
2600,128,0.004371,128,0.128942
2600,128,0.004350,128,0.128932
2600,128,0.004325,128,0.128931
2600,128,0.004497,128,0.128876
2600,128,0.004479,128,0.128933
2600,128,0.004417,128,0.128929
2600,128,0.004377,128,0.128918
2600,128,0.004322,128,0.128935
2600,128,0.004394,128,0.128928
2600,128,0.004436,128,0.128935
2600,128,0.004357,128,0.128927
2600,128,0.004361,128,0.128942
2600,128,0.004499,128,0.128931
2600,128,0.004403,128,0.128930
2600,128,0.004361,128,0.128952
2600,128,0.004424,128,0.128932
2600,128,0.004449,128,0.128927
2600,128,0.004317,128,0.128926
2600,128,0.004374,128,0.128929
2600,128,0.004399,128,0.128928
2600,128,0.004398,128,0.128936
2600,128,0.004394,128,0.128926
2600,128,0.004410,128,0.128937
2600,128,0.004395,128,0.128933
2600,128,0.004448,128,0.128925
2600,128,0.004363,128,0.128935
2600,128,0.004379,128,0.128942
2600,128,0.004355,128,0.128937
2600,128,0.004423,128,0.128869
2600,128,0.004331,128,0.128928
2600,128,0.004356,128,0.128925
2600,128,0.004462,128,0.128940
2600,128,0.004408,128,0.128932
2600,128,0.004392,128,0.128936
2600,128,0.004345,128,0.128936
2600,128,0.004407,128,0.128911
2600,128,0.004362,128,0.128872
2600,128,0.004346,128,0.128927
2600,128,0.004410,128,0.128934
2600,128,0.004381,128,0.128921
2600,128,0.004338,128,0.128932
2600,128,0.004390,128,0.128963
2600,128,0.004392,128,0.128930
2700,128,0.004591,128,0.133718
2700,128,0.004585,128,0.133874
2700,128,0.004485,128,0.133845
2700,128,0.004562,128,0.133868
2700,128,0.004619,128,0.133864
2700,128,0.004589,128,0.133864
2700,128,0.004501,128,0.133840
2700,128,0.004559,128,0.133868
2700,128,0.004525,128,0.133879
2700,128,0.004534,128,0.133873
2700,128,0.004501,128,0.133865
2700,128,0.004535,128,0.133863
2700,128,0.004480,128,0.133600
2700,128,0.004520,128,0.133862
2700,128,0.004478,128,0.133864
2700,128,0.004506,128,0.133864
2700,128,0.004619,128,0.133606
2700,128,0.004571,128,0.133864
2700,128,0.004536,128,0.133864
2700,128,0.004559,128,0.133863
2700,128,0.004575,128,0.133598
2700,128,0.004590,128,0.133870
2700,128,0.004568,128,0.133868
2700,128,0.004551,128,0.133871
2700,128,0.004546,128,0.133868
2700,128,0.004551,128,0.133864
2700,128,0.004551,128,0.133876
2700,128,0.004505,128,0.133863
2700,128,0.004605,128,0.133607
2700,128,0.004622,128,0.133863
2700,128,0.004501,128,0.133858
2700,128,0.004584,128,0.133874
2700,128,0.004539,128,0.133815
2700,128,0.004556,128,0.133860
2700,128,0.004520,128,0.133869
2700,128,0.004534,128,0.132390
2700,128,0.004554,128,0.133870
2700,128,0.004559,128,0.133876
2700,128,0.004541,128,0.133832
2700,128,0.004602,128,0.133861
2700,128,0.004531,128,0.133863
2700,128,0.004549,128,0.133872
2700,128,0.004514,128,0.133874
2700,128,0.004589,128,0.132401
2700,128,0.004497,128,0.133864
2700,128,0.004627,128,0.133874
2700,128,0.004522,128,0.133550
2700,128,0.004576,128,0.133870
2700,128,0.004537,128,0.133876
2700,128,0.004529,128,0.133855
2700,128,0.004524,128,0.133542
2700,128,0.004592,128,0.133857
2700,128,0.004623,128,0.133384
2700,128,0.004621,128,0.133873
2700,128,0.004590,128,0.133866
2700,128,0.004541,128,0.133872
2700,128,0.004578,128,0.133873
2700,128,0.004556,128,0.133868
2700,128,0.004472,128,0.133854
2700,128,0.004561,128,0.132409
2700,128,0.004511,128,0.133542
2700,128,0.004590,128,0.133868
2700,128,0.004503,128,0.133863
2700,128,0.004548,128,0.133862
2700,128,0.004575,128,0.133857
2700,128,0.004580,128,0.133866
2700,128,0.004603,128,0.133869
2700,128,0.004549,128,0.132874
2700,128,0.004634,128,0.133870
2700,128,0.004522,128,0.133864
2700,128,0.004599,128,0.133519
2700,128,0.004546,128,0.133871
2700,128,0.004571,128,0.133873
2700,128,0.004535,128,0.133806
2700,128,0.004544,128,0.133541
2700,128,0.004574,128,0.133873
2700,128,0.004516,128,0.133859
2700,128,0.004608,128,0.133860
2700,128,0.004562,128,0.133537
2700,128,0.004535,128,0.133876
2700,128,0.004501,128,0.133538
2700,128,0.004589,128,0.133831
2700,128,0.004580,128,0.133860
2700,128,0.004597,128,0.133869
2700,128,0.004552,128,0.133535
2700,128,0.004652,128,0.133860
2700,128,0.004516,128,0.133523
2700,128,0.004543,128,0.133866
2700,128,0.004504,128,0.133529
2700,128,0.004473,128,0.133871
2700,128,0.004549,128,0.133881
2700,128,0.004547,128,0.133865
2700,128,0.004545,128,0.133543
2700,128,0.004524,128,0.133831
2700,128,0.004642,128,0.133865
2700,128,0.004536,128,0.133600
2700,128,0.004522,128,0.133560
2700,128,0.004578,128,0.133863
2700,128,0.004648,128,0.133870
2700,128,0.004528,128,0.133861
2800,128,0.004709,128,0.138870
2800,128,0.004725,128,0.138868
2800,128,0.004793,128,0.138873
2800,128,0.004764,128,0.138873
2800,128,0.004809,128,0.138873
2800,128,0.004741,128,0.138869
2800,128,0.004775,128,0.138864
2800,128,0.004794,128,0.138613
2800,128,0.004658,128,0.138455
2800,128,0.004698,128,0.138871
2800,128,0.004686,128,0.138871
2800,128,0.004714,128,0.138877
2800,128,0.004699,128,0.138714
2800,128,0.004710,128,0.138836
2800,128,0.004728,128,0.138873
2800,128,0.004695,128,0.138840
2800,128,0.004782,128,0.138762
2800,128,0.004733,128,0.138875
2800,128,0.004696,128,0.138876
2800,128,0.004812,128,0.138874
2800,128,0.004818,128,0.138877
2800,128,0.004723,128,0.138881
2800,128,0.004694,128,0.138869
2800,128,0.004683,128,0.138862
2800,128,0.004725,128,0.138863
2800,128,0.004807,128,0.138868
2800,128,0.004797,128,0.138608
2800,128,0.004727,128,0.138874
2800,128,0.004796,128,0.138868
2800,128,0.004726,128,0.138866
2800,128,0.004818,128,0.138864
2800,128,0.004695,128,0.138782
2800,128,0.004748,128,0.138877
2800,128,0.004732,128,0.138874
2800,128,0.004747,128,0.138870
2800,128,0.004759,128,0.138877
2800,128,0.004711,128,0.138875
2800,128,0.004753,128,0.138616
2800,128,0.004733,128,0.138883
2800,128,0.004709,128,0.138872
2800,128,0.004742,128,0.138857
2800,128,0.004661,128,0.138608
2800,128,0.004771,128,0.138861
2800,128,0.004724,128,0.138869
2800,128,0.004651,128,0.138872
2800,128,0.004766,128,0.138613
2800,128,0.004745,128,0.138734
2800,128,0.004691,128,0.138841
2800,128,0.004751,128,0.138839
2800,128,0.004657,128,0.138576
2800,128,0.004763,128,0.138866
2800,128,0.004760,128,0.138865
2800,128,0.004660,128,0.138605
2800,128,0.004800,128,0.138799
2800,128,0.004700,128,0.138873
2800,128,0.004675,128,0.138875
2800,128,0.004695,128,0.138871
2800,128,0.004708,128,0.138872
2800,128,0.004732,128,0.138870
2800,128,0.004640,128,0.138845
2800,128,0.004750,128,0.138843
2800,128,0.004750,128,0.138859
2800,128,0.004794,128,0.138874
2800,128,0.004708,128,0.138871
2800,128,0.004754,128,0.138875
2800,128,0.004691,128,0.138869
2800,128,0.004703,128,0.138872
2800,128,0.004705,128,0.138874
2800,128,0.004636,128,0.138830
2800,128,0.004672,128,0.138872
2800,128,0.004696,128,0.138852
2800,128,0.004732,128,0.138860
2800,128,0.004775,128,0.138886
2800,128,0.004694,128,0.138871
2800,128,0.004717,128,0.138922
2800,128,0.004671,128,0.138856
2800,128,0.004781,128,0.138858
2800,128,0.004762,128,0.138838
2800,128,0.004758,128,0.138614
2800,128,0.004731,128,0.138791
2800,128,0.004733,128,0.138816
2800,128,0.004700,128,0.138870
2800,128,0.004676,128,0.138872
2800,128,0.004736,128,0.138803
2800,128,0.004724,128,0.138875
2800,128,0.004741,128,0.138870
2800,128,0.004723,128,0.138866
2800,128,0.004743,128,0.138861
2800,128,0.004831,128,0.138868
2800,128,0.004757,128,0.138869
2800,128,0.004782,128,0.138870
2800,128,0.004723,128,0.138884
2800,128,0.004710,128,0.138874
2800,128,0.004813,128,0.138863
2800,128,0.004722,128,0.138865
2800,128,0.004739,128,0.138869
2800,128,0.004766,128,0.137584
2800,128,0.004693,128,0.138873
2800,128,0.004660,128,0.138859
2800,128,0.004790,128,0.138883
2900,128,0.004884,128,0.143766
2900,128,0.004891,128,0.143795
2900,128,0.004859,128,0.143804
2900,128,0.004847,128,0.143814
2900,128,0.004850,128,0.143763
2900,128,0.004876,128,0.143807
2900,128,0.004938,128,0.143712
2900,128,0.004873,128,0.143811
2900,128,0.004947,128,0.143798
2900,128,0.004899,128,0.143806
2900,128,0.005007,128,0.143797
2900,128,0.004861,128,0.143805
2900,128,0.004873,128,0.143799
2900,128,0.004907,128,0.143806
2900,128,0.004862,128,0.143791
2900,128,0.004864,128,0.143792
2900,128,0.004815,128,0.143800
2900,128,0.004955,128,0.143794
2900,128,0.004890,128,0.143801
2900,128,0.004933,128,0.143795
2900,128,0.004940,128,0.143788
2900,128,0.004901,128,0.143792
2900,128,0.004947,128,0.143805
2900,128,0.004956,128,0.143783
2900,128,0.004901,128,0.143807
2900,128,0.004856,128,0.143797
2900,128,0.004927,128,0.143816
2900,128,0.004840,128,0.143337
2900,128,0.004838,128,0.143809
2900,128,0.004840,128,0.143476
2900,128,0.004964,128,0.143810
2900,128,0.004913,128,0.143805
2900,128,0.004940,128,0.143815
2900,128,0.004918,128,0.143810
2900,128,0.004879,128,0.143798
2900,128,0.004883,128,0.143798
2900,128,0.004887,128,0.143805
2900,128,0.004999,128,0.143772
2900,128,0.004881,128,0.143792
2900,128,0.004873,128,0.143800
2900,128,0.004907,128,0.143812
2900,128,0.004913,128,0.143809
2900,128,0.004892,128,0.143741
2900,128,0.004895,128,0.143794
2900,128,0.004879,128,0.143808
2900,128,0.004917,128,0.143650
2900,128,0.005059,128,0.143817
2900,128,0.004945,128,0.143802
2900,128,0.004877,128,0.143807
2900,128,0.004808,128,0.143808
2900,128,0.004921,128,0.143801
2900,128,0.004889,128,0.143819
2900,128,0.004899,128,0.143812
2900,128,0.004841,128,0.143795
2900,128,0.004923,128,0.143801
2900,128,0.004959,128,0.143804
2900,128,0.004972,128,0.143799
2900,128,0.004830,128,0.143686
2900,128,0.004863,128,0.143791
2900,128,0.004990,128,0.143802
2900,128,0.004945,128,0.143810
2900,128,0.004832,128,0.143810
2900,128,0.004978,128,0.143807
2900,128,0.004888,128,0.143802
2900,128,0.004914,128,0.143813
2900,128,0.004882,128,0.143768
2900,128,0.004920,128,0.143799
2900,128,0.004901,128,0.143799
2900,128,0.004941,128,0.143810
2900,128,0.004847,128,0.143772
2900,128,0.004898,128,0.143805
2900,128,0.004920,128,0.143687
2900,128,0.004916,128,0.143809
2900,128,0.004814,128,0.143812
2900,128,0.004901,128,0.143787
2900,128,0.004990,128,0.143800
2900,128,0.004940,128,0.143812
2900,128,0.004941,128,0.143813
2900,128,0.004856,128,0.143797
2900,128,0.004879,128,0.143774
2900,128,0.004867,128,0.143785
2900,128,0.004885,128,0.143798
2900,128,0.004924,128,0.143798
2900,128,0.004883,128,0.143811
2900,128,0.004819,128,0.143812
2900,128,0.004833,128,0.143807
2900,128,0.004859,128,0.143696
2900,128,0.004885,128,0.143789
2900,128,0.005006,128,0.143787
2900,128,0.004896,128,0.143813
2900,128,0.004910,128,0.143787
2900,128,0.004902,128,0.143772
