SW_MATCHED,SW_ELAPSED,HW_MATCHED,HW_ELAPSED
700,128,0.001180,128,0.034755
700,128,0.001200,128,0.034756
700,128,0.001204,128,0.034758
700,128,0.001189,128,0.034757
700,128,0.001210,128,0.034748
700,128,0.001184,128,0.034755
700,128,0.001201,128,0.034756
700,128,0.001222,128,0.034757
700,128,0.001179,128,0.034744
700,128,0.001186,128,0.034749
700,128,0.001187,128,0.034759
700,128,0.001184,128,0.034761
700,128,0.001200,128,0.034756
700,128,0.001192,128,0.034758
700,128,0.001204,128,0.034724
700,128,0.001175,128,0.034746
700,128,0.001205,128,0.034758
700,128,0.001188,128,0.034764
700,128,0.001203,128,0.034757
700,128,0.001185,128,0.034750
700,128,0.001179,128,0.034755
700,128,0.001192,128,0.034759
700,128,0.001198,128,0.034759
700,128,0.001207,128,0.034764
700,128,0.001198,128,0.034747
700,128,0.001197,128,0.034753
700,128,0.001195,128,0.034757
700,128,0.001235,128,0.034756
700,128,0.001187,128,0.034762
700,128,0.001213,128,0.034749
750,128,0.001261,128,0.037223
750,128,0.001283,128,0.037231
750,128,0.001275,128,0.037222
750,128,0.001279,128,0.037225
750,128,0.001283,128,0.037218
750,128,0.001296,128,0.037223
750,128,0.001293,128,0.037218
750,128,0.001266,128,0.037216
750,128,0.001273,128,0.037197
750,128,0.001292,128,0.037222
750,128,0.001285,128,0.037228
750,128,0.001279,128,0.037222
750,128,0.001270,128,0.037221
750,128,0.001271,128,0.037225
750,128,0.001294,128,0.037197
750,128,0.001283,128,0.037214
750,128,0.001283,128,0.036954
750,128,0.001278,128,0.037222
750,128,0.001275,128,0.037229
750,128,0.001305,128,0.037222
750,128,0.001258,128,0.037216
750,128,0.001281,128,0.037219
750,128,0.001278,128,0.037221
750,128,0.001267,128,0.037222
750,128,0.001283,128,0.037228
750,128,0.001273,128,0.037224
750,128,0.001261,128,0.037202
750,128,0.001277,128,0.037227
750,128,0.001273,128,0.037205
750,128,0.001276,128,0.037215
750,128,0.001290,128,0.037218
750,128,0.001281,128,0.037223
750,128,0.001280,128,0.037221
750,128,0.001268,128,0.037227
750,128,0.001283,128,0.037211
750,128,0.001279,128,0.037219
750,128,0.001273,128,0.037215
750,128,0.001260,128,0.037222
750,128,0.001263,128,0.037228
750,128,0.001272,128,0.037222
750,128,0.001263,128,0.037226
750,128,0.001281,128,0.037216
750,128,0.001296,128,0.037197
750,128,0.001301,128,0.037132
750,128,0.001310,128,0.037221
750,128,0.001299,128,0.037225
750,128,0.001265,128,0.037229
750,128,0.001275,128,0.037198
750,128,0.001284,128,0.037218
750,128,0.001273,128,0.037188
750,128,0.001270,128,0.037224
750,128,0.001279,128,0.037226
750,128,0.001289,128,0.037217
750,128,0.001279,128,0.037230
750,128,0.001293,128,0.037204
750,128,0.001283,128,0.037226
750,128,0.001273,128,0.037214
750,128,0.001276,128,0.037222
750,128,0.001276,128,0.037224
750,128,0.001281,128,0.037232
750,128,0.001276,128,0.037222
750,128,0.001258,128,0.037204
750,128,0.001279,128,0.037222
750,128,0.001296,128,0.037225
750,128,0.001258,128,0.037217
750,128,0.001278,128,0.037180
750,128,0.001273,128,0.037230
750,128,0.001276,128,0.037221
750,128,0.001266,128,0.037226
750,128,0.001276,128,0.037222
750,128,0.001269,128,0.037216
750,128,0.001280,128,0.037217
750,128,0.001279,128,0.037222
750,128,0.001275,128,0.037225
750,128,0.001292,128,0.037229
750,128,0.001265,128,0.037223
750,128,0.001264,128,0.037231
750,128,0.001292,128,0.037211
750,128,0.001254,128,0.037217
750,128,0.001305,128,0.037221
750,128,0.001292,128,0.037223
750,128,0.001257,128,0.037157
750,128,0.001284,128,0.037223
750,128,0.001262,128,0.037212
750,128,0.001277,128,0.037214
750,128,0.001270,128,0.037221
750,128,0.001300,128,0.037223
750,128,0.001294,128,0.037142
750,128,0.001300,128,0.037226
750,128,0.001280,128,0.037147
750,128,0.001280,128,0.037223
750,128,0.001276,128,0.037219
750,128,0.001271,128,0.037214
750,128,0.001274,128,0.037224
750,128,0.001276,128,0.037225
750,128,0.001279,128,0.037218
750,128,0.001273,128,0.037222
750,128,0.001278,128,0.037219
750,128,0.001270,128,0.037211
750,128,0.001274,128,0.037226
800,128,0.001364,128,0.039681
800,128,0.001362,128,0.039609
800,128,0.001349,128,0.039697
800,128,0.001361,128,0.039690
800,128,0.001360,128,0.039626
800,128,0.001396,128,0.039689
800,128,0.001354,128,0.039668
800,128,0.001369,128,0.039697
800,128,0.001358,128,0.039667
800,128,0.001358,128,0.039687
800,128,0.001367,128,0.039690
800,128,0.001346,128,0.039546
800,128,0.001371,128,0.039688
800,128,0.001355,128,0.039692
800,128,0.001363,128,0.039696
800,128,0.001360,128,0.039667
800,128,0.001368,128,0.039683
800,128,0.001363,128,0.039690
800,128,0.001357,128,0.039680
800,128,0.001351,128,0.039680
800,128,0.001360,128,0.039680
800,128,0.001365,128,0.039684
800,128,0.001371,128,0.039690
800,128,0.001358,128,0.039692
800,128,0.001384,128,0.039690
800,128,0.001365,128,0.039689
800,128,0.001359,128,0.039697
800,128,0.001370,128,0.039691
800,128,0.001356,128,0.039591
800,128,0.001348,128,0.039676
800,128,0.001353,128,0.039309
800,128,0.001369,128,0.039684
800,128,0.001357,128,0.039684
800,128,0.001364,128,0.039710
800,128,0.001370,128,0.039689
800,128,0.001359,128,0.039698
800,128,0.001366,128,0.039690
800,128,0.001353,128,0.039691
800,128,0.001364,128,0.039698
800,128,0.001360,128,0.039683
800,128,0.001357,128,0.039691
800,128,0.001373,128,0.039675
800,128,0.001378,128,0.039688
800,128,0.001368,128,0.039689
800,128,0.001347,128,0.039690
800,128,0.001359,128,0.039698
800,128,0.001381,128,0.039694
800,128,0.001383,128,0.039698
800,128,0.001363,128,0.039690
800,128,0.001355,128,0.039682
800,128,0.001352,128,0.039680
800,128,0.001390,128,0.039683
800,128,0.001370,128,0.039668
800,128,0.001350,128,0.039692
800,128,0.001372,128,0.039689
800,128,0.001360,128,0.039696
800,128,0.001359,128,0.039690
800,128,0.001361,128,0.039693
800,128,0.001362,128,0.039683
800,128,0.001368,128,0.039680
800,128,0.001361,128,0.039424
800,128,0.001379,128,0.039682
800,128,0.001355,128,0.039692
800,128,0.001354,128,0.039690
800,128,0.001362,128,0.039690
800,128,0.001357,128,0.039693
800,128,0.001376,128,0.039680
800,128,0.001361,128,0.039689
800,128,0.001355,128,0.039696
800,128,0.001360,128,0.039682
800,128,0.001365,128,0.039680
800,128,0.001371,128,0.039687
800,128,0.001363,128,0.039698
800,128,0.001375,128,0.039683
800,128,0.001380,128,0.039683
800,128,0.001384,128,0.039689
800,128,0.001373,128,0.039690
800,128,0.001373,128,0.039690
800,128,0.001347,128,0.039691
800,128,0.001371,128,0.039610
800,128,0.001368,128,0.039689
800,128,0.001361,128,0.039695
800,128,0.001377,128,0.039682
800,128,0.001357,128,0.039682
800,128,0.001352,128,0.039691
800,128,0.001386,128,0.039680
800,128,0.001388,128,0.039688
800,128,0.001367,128,0.039691
800,128,0.001386,128,0.039616
800,128,0.001355,128,0.039690
800,128,0.001346,128,0.039683
800,128,0.001360,128,0.039697
800,128,0.001367,128,0.039681
800,128,0.001387,128,0.039674
800,128,0.001349,128,0.039696
800,128,0.001358,128,0.039688
800,128,0.001363,128,0.039690
800,128,0.001366,128,0.039690
800,128,0.001344,128,0.039694
800,128,0.001376,128,0.039688
850,128,0.001433,128,0.042151
850,128,0.001438,128,0.042149
850,128,0.001429,128,0.042161
850,128,0.001431,128,0.042155
850,128,0.001428,128,0.042146
850,128,0.001440,128,0.042162
850,128,0.001438,128,0.042152
850,128,0.001458,128,0.042163
850,128,0.001438,128,0.042157
850,128,0.001430,128,0.042166
850,128,0.001440,128,0.042158
850,128,0.001472,128,0.042157
850,128,0.001446,128,0.042159
850,128,0.001466,128,0.042155
850,128,0.001448,128,0.042156
850,128,0.001448,128,0.042153
850,128,0.001447,128,0.042150
850,128,0.001420,128,0.042155
850,128,0.001473,128,0.042153
850,128,0.001442,128,0.042154
850,128,0.001480,128,0.042153
850,128,0.001493,128,0.042152
850,128,0.001455,128,0.042135
850,128,0.001467,128,0.042158
850,128,0.001425,128,0.042158
850,128,0.001440,128,0.042163
850,128,0.001436,128,0.042157
850,128,0.001436,128,0.042165
850,128,0.001453,128,0.042162
850,128,0.001451,128,0.042157
850,128,0.001426,128,0.042151
850,128,0.001457,128,0.042156
850,128,0.001441,128,0.042100
850,128,0.001438,128,0.042151
850,128,0.001448,128,0.042072
850,128,0.001428,128,0.042070
850,128,0.001452,128,0.042079
850,128,0.001478,128,0.042163
850,128,0.001469,128,0.042153
850,128,0.001452,128,0.042156
850,128,0.001440,128,0.042157
850,128,0.001441,128,0.042165
850,128,0.001435,128,0.042158
850,128,0.001472,128,0.041841
850,128,0.001434,128,0.042161
850,128,0.001444,128,0.042160
850,128,0.001446,128,0.042158
850,128,0.001461,128,0.042159
850,128,0.001454,128,0.042153
850,128,0.001465,128,0.042148
850,128,0.001429,128,0.042148
850,128,0.001430,128,0.042156
850,128,0.001446,128,0.042159
850,128,0.001458,128,0.042064
850,128,0.001449,128,0.042156
850,128,0.001437,128,0.042160
850,128,0.001473,128,0.042161
850,128,0.001442,128,0.042157
850,128,0.001429,128,0.042163
850,128,0.001444,128,0.042161
850,128,0.001459,128,0.042162
850,128,0.001434,128,0.042152
850,128,0.001450,128,0.042150
850,128,0.001446,128,0.042161
850,128,0.001446,128,0.042162
850,128,0.001453,128,0.042071
850,128,0.001465,128,0.042147
850,128,0.001420,128,0.042150
850,128,0.001454,128,0.042162
850,128,0.001440,128,0.042072
850,128,0.001452,128,0.042157
850,128,0.001468,128,0.042163
850,128,0.001436,128,0.042157
850,128,0.001428,128,0.042167
850,128,0.001446,128,0.042157
850,128,0.001476,128,0.042149
850,128,0.001454,128,0.042151
850,128,0.001441,128,0.042156
850,128,0.001464,128,0.042150
850,128,0.001441,128,0.042150
850,128,0.001455,128,0.042140
850,128,0.001443,128,0.042163
850,128,0.001477,128,0.042163
850,128,0.001428,128,0.042165
850,128,0.001446,128,0.042160
850,128,0.001454,128,0.042159
850,128,0.001476,128,0.041762
850,128,0.001462,128,0.042158
850,128,0.001455,128,0.042159
850,128,0.001433,128,0.042149
850,128,0.001447,128,0.042153
850,128,0.001461,128,0.042164
850,128,0.001438,128,0.042163
850,128,0.001455,128,0.042147
850,128,0.001449,128,0.042151
850,128,0.001451,128,0.042159
850,128,0.001458,128,0.042158
850,128,0.001477,128,0.042157
850,128,0.001466,128,0.042162
850,128,0.001467,128,0.042162
900,128,0.001542,128,0.044627
900,128,0.001515,128,0.044626
900,128,0.001546,128,0.044628
900,128,0.001522,128,0.044624
900,128,0.001558,128,0.044624
900,128,0.001536,128,0.044631
900,128,0.001560,128,0.044627
900,128,0.001534,128,0.044630
900,128,0.001536,128,0.044630
900,128,0.001540,128,0.044548
900,128,0.001535,128,0.044627
900,128,0.001561,128,0.044627
900,128,0.001552,128,0.044623
900,128,0.001518,128,0.044623
900,128,0.001538,128,0.044624
900,128,0.001515,128,0.044627
900,128,0.001532,128,0.044627
900,128,0.001530,128,0.044624
900,128,0.001541,128,0.044628
900,128,0.001534,128,0.044623
900,128,0.001547,128,0.044632
900,128,0.001532,128,0.044625
900,128,0.001527,128,0.044624
900,128,0.001564,128,0.044627
900,128,0.001523,128,0.044626
900,128,0.001558,128,0.044624
900,128,0.001529,128,0.044609
900,128,0.001531,128,0.044628
900,128,0.001518,128,0.044622
900,128,0.001527,128,0.044624
900,128,0.001513,128,0.044615
900,128,0.001565,128,0.044621
900,128,0.001518,128,0.044619
900,128,0.001545,128,0.044625
900,128,0.001512,128,0.044619
900,128,0.001522,128,0.044623
900,128,0.001509,128,0.044619
900,128,0.001524,128,0.044631
900,128,0.001529,128,0.044628
900,128,0.001532,128,0.044623
900,128,0.001547,128,0.044623
900,128,0.001509,128,0.044607
900,128,0.001526,128,0.044627
900,128,0.001529,128,0.044626
900,128,0.001541,128,0.044615
900,128,0.001550,128,0.044619
900,128,0.001528,128,0.044615
900,128,0.001525,128,0.044622
900,128,0.001526,128,0.044615
900,128,0.001515,128,0.044619
900,128,0.001519,128,0.044618
900,128,0.001537,128,0.044609
900,128,0.001504,128,0.044636
900,128,0.001517,128,0.044616
900,128,0.001528,128,0.044624
900,128,0.001522,128,0.044626
900,128,0.001528,128,0.044624
900,128,0.001522,128,0.044623
900,128,0.001542,128,0.044360
900,128,0.001522,128,0.044631
900,128,0.001527,128,0.044629
900,128,0.001545,128,0.044618
900,128,0.001538,128,0.044624
900,128,0.001530,128,0.044624
900,128,0.001529,128,0.044623
900,128,0.001519,128,0.044630
900,128,0.001526,128,0.044623
900,128,0.001537,128,0.044625
900,128,0.001519,128,0.044627
900,128,0.001550,128,0.044628
900,128,0.001540,128,0.044626
900,128,0.001521,128,0.044625
900,128,0.001530,128,0.044624
900,128,0.001524,128,0.044633
900,128,0.001540,128,0.044624
900,128,0.001512,128,0.044627
900,128,0.001567,128,0.044612
900,128,0.001525,128,0.044627
900,128,0.001538,128,0.044624
900,128,0.001537,128,0.044629
900,128,0.001509,128,0.044626
900,128,0.001548,128,0.044627
900,128,0.001522,128,0.044624
900,128,0.001517,128,0.044628
900,128,0.001522,128,0.044627
900,128,0.001547,128,0.044624
900,128,0.001527,128,0.044627
900,128,0.001532,128,0.044627
900,128,0.001519,128,0.044632
900,128,0.001523,128,0.044623
900,128,0.001525,128,0.044632
900,128,0.001530,128,0.044615
900,128,0.001525,128,0.044618
900,128,0.001521,128,0.044610
900,128,0.001526,128,0.044625
900,128,0.001552,128,0.044616
900,128,0.001554,128,0.044627
900,128,0.001551,128,0.044626
900,128,0.001527,128,0.044623
900,128,0.001505,128,0.044540
950,128,0.001607,128,0.047168
950,128,0.001617,128,0.047162
950,128,0.001593,128,0.047154
950,128,0.001609,128,0.047161
950,128,0.001603,128,0.047169
950,128,0.001617,128,0.047154
950,128,0.001612,128,0.046834
950,128,0.001598,128,0.047173
950,128,0.001618,128,0.047162
950,128,0.001620,128,0.047166
950,128,0.001599,128,0.047168
950,128,0.001618,128,0.047167
950,128,0.001610,128,0.047168
950,128,0.001610,128,0.047166
950,128,0.001616,128,0.047163
950,128,0.001598,128,0.047166
950,128,0.001616,128,0.047169
950,128,0.001623,128,0.046895
950,128,0.001601,128,0.047171
950,128,0.001619,128,0.047161
950,128,0.001634,128,0.047167
950,128,0.001599,128,0.047173
950,128,0.001621,128,0.047164
950,128,0.001654,128,0.047167
950,128,0.001591,128,0.047156
950,128,0.001636,128,0.047163
950,128,0.001616,128,0.047153
950,128,0.001613,128,0.047161
950,128,0.001641,128,0.047162
950,128,0.001590,128,0.047143
950,128,0.001630,128,0.047154
950,128,0.001615,128,0.047154
950,128,0.001589,128,0.047162
950,128,0.001588,128,0.047156
950,128,0.001616,128,0.047161
950,128,0.001614,128,0.047155
950,128,0.001611,128,0.046887
950,128,0.001611,128,0.047154
950,128,0.001591,128,0.047162
950,128,0.001630,128,0.047076
950,128,0.001628,128,0.047095
950,128,0.001632,128,0.047074
950,128,0.001612,128,0.047160
950,128,0.001631,128,0.047155
950,128,0.001640,128,0.047170
950,128,0.001613,128,0.047165
950,128,0.001601,128,0.047167
950,128,0.001609,128,0.047157
950,128,0.001606,128,0.047166
950,128,0.001601,128,0.047164
950,128,0.001647,128,0.047154
950,128,0.001599,128,0.047168
950,128,0.001609,128,0.047166
950,128,0.001601,128,0.047164
950,128,0.001608,128,0.047162
950,128,0.001619,128,0.047163
950,128,0.001606,128,0.047162
950,128,0.001626,128,0.047166
950,128,0.001611,128,0.047168
950,128,0.001643,128,0.047162
950,128,0.001623,128,0.047166
950,128,0.001614,128,0.047169
950,128,0.001607,128,0.047164
950,128,0.001618,128,0.047161
950,128,0.001639,128,0.047145
950,128,0.001640,128,0.047156
950,128,0.001622,128,0.047162
950,128,0.001616,128,0.047162
950,128,0.001615,128,0.047165
950,128,0.001614,128,0.047171
950,128,0.001597,128,0.047169
950,128,0.001617,128,0.047161
950,128,0.001612,128,0.047159
950,128,0.001638,128,0.047162
950,128,0.001631,128,0.047152
950,128,0.001616,128,0.047154
950,128,0.001607,128,0.047158
950,128,0.001608,128,0.047137
950,128,0.001603,128,0.047089
950,128,0.001602,128,0.047165
950,128,0.001625,128,0.047159
950,128,0.001614,128,0.047073
950,128,0.001654,128,0.047082
950,128,0.001640,128,0.047160
950,128,0.001614,128,0.047172
950,128,0.001645,128,0.047153
950,128,0.001626,128,0.047090
950,128,0.001622,128,0.047161
950,128,0.001626,128,0.047090
950,128,0.001612,128,0.047155
950,128,0.001619,128,0.047155
950,128,0.001626,128,0.047171
950,128,0.001615,128,0.047153
950,128,0.001632,128,0.047168
950,128,0.001596,128,0.047164
950,128,0.001614,128,0.047165
950,128,0.001615,128,0.047165
950,128,0.001630,128,0.047166
950,128,0.001628,128,0.047164
950,128,0.001636,128,0.047143
1000,128,0.001716,128,0.049635
1000,128,0.001721,128,0.049627
1000,128,0.001710,128,0.049636
1000,128,0.001740,128,0.049619
1000,128,0.001720,128,0.049633
1000,128,0.001692,128,0.049621
1000,128,0.001713,128,0.049607
1000,128,0.001696,128,0.049556
1000,128,0.001724,128,0.049628
1000,128,0.001718,128,0.049622
1000,128,0.001699,128,0.049635
1000,128,0.001711,128,0.049537
1000,128,0.001689,128,0.049626
1000,128,0.001686,128,0.049634
1000,128,0.001728,128,0.049616
1000,128,0.001715,128,0.049541
1000,128,0.001706,128,0.049550
1000,128,0.001739,128,0.049631
1000,128,0.001706,128,0.049550
1000,128,0.001681,128,0.049628
1000,128,0.001688,128,0.049611
1000,128,0.001704,128,0.049632
1000,128,0.001715,128,0.049590
1000,128,0.001703,128,0.049637
1000,128,0.001680,128,0.049626
1000,128,0.001712,128,0.049627
1000,128,0.001689,128,0.049630
1000,128,0.001713,128,0.049635
1000,128,0.001706,128,0.049630
1000,128,0.001721,128,0.049628
1000,128,0.001731,128,0.049628
1000,128,0.001700,128,0.049627
1000,128,0.001680,128,0.049623
1000,128,0.001708,128,0.049620
1000,128,0.001679,128,0.049627
1000,128,0.001711,128,0.048789
1000,128,0.001685,128,0.049632
1000,128,0.001699,128,0.049620
1000,128,0.001677,128,0.049637
1000,128,0.001702,128,0.049628
1000,128,0.001701,128,0.049627
1000,128,0.001695,128,0.049543
1000,128,0.001702,128,0.049634
1000,128,0.001706,128,0.049629
1000,128,0.001708,128,0.049627
1000,128,0.001706,128,0.049635
1000,128,0.001693,128,0.049635
1000,128,0.001705,128,0.049625
1000,128,0.001688,128,0.049354
1000,128,0.001715,128,0.049622
1000,128,0.001680,128,0.049629
1000,128,0.001700,128,0.049627
1000,128,0.001691,128,0.049623
1000,128,0.001705,128,0.049627
1000,128,0.001720,128,0.049637
1000,128,0.001716,128,0.049628
1000,128,0.001700,128,0.049627
1000,128,0.001747,128,0.049630
1000,128,0.001697,128,0.049636
1000,128,0.001742,128,0.049627
1000,128,0.001714,128,0.049552
1000,128,0.001713,128,0.049632
1000,128,0.001716,128,0.049489
1000,128,0.001715,128,0.049619
1000,128,0.001702,128,0.049598
1000,128,0.001731,128,0.049621
1000,128,0.001692,128,0.049618
1000,128,0.001687,128,0.049638
1000,128,0.001688,128,0.049621
1000,128,0.001704,128,0.049628
1000,128,0.001685,128,0.049626
1000,128,0.001699,128,0.049627
1000,128,0.001725,128,0.049630
1000,128,0.001699,128,0.049628
1000,128,0.001710,128,0.049626
1000,128,0.001701,128,0.049634
1000,128,0.001710,128,0.049631
1000,128,0.001712,128,0.049636
1000,128,0.001689,128,0.049573
1000,128,0.001703,128,0.049629
1000,128,0.001686,128,0.049619
1000,128,0.001716,128,0.049626
1000,128,0.001710,128,0.049620
1000,128,0.001693,128,0.049618
1000,128,0.001700,128,0.049624
1000,128,0.001735,128,0.049623
1000,128,0.001685,128,0.049636
1000,128,0.001713,128,0.049629
1000,128,0.001678,128,0.049636
1000,128,0.001693,128,0.049633
1000,128,0.001709,128,0.049631
1000,128,0.001701,128,0.049627
1000,128,0.001733,128,0.049621
1000,128,0.001698,128,0.049291
1000,128,0.001685,128,0.049632
1000,128,0.001695,128,0.049626
1000,128,0.001709,128,0.049631
1000,128,0.001707,128,0.049608
1000,128,0.001690,128,0.049613
1000,128,0.001703,128,0.049625
1050,128,0.001777,128,0.052094
1050,128,0.001802,128,0.052094
1050,128,0.001772,128,0.052100
1050,128,0.001797,128,0.051836
1050,128,0.001777,128,0.052089
1050,128,0.001795,128,0.052091
1050,128,0.001794,128,0.052082
1050,128,0.001773,128,0.052103
1050,128,0.001777,128,0.051921
1050,128,0.001797,128,0.052093
1050,128,0.001774,128,0.052040
1050,128,0.001773,128,0.052094
1050,128,0.001807,128,0.052044
1050,128,0.001793,128,0.052095
1050,128,0.001784,128,0.052098
1050,128,0.001752,128,0.052103
1050,128,0.001799,128,0.052018
1050,128,0.001773,128,0.052088
1050,128,0.001805,128,0.052011
1050,128,0.001792,128,0.052090
1050,128,0.001799,128,0.052016
1050,128,0.001758,128,0.052087
1050,128,0.001805,128,0.052095
1050,128,0.001796,128,0.052104
1050,128,0.001772,128,0.052094
1050,128,0.001781,128,0.052095
1050,128,0.001784,128,0.052009
1050,128,0.001816,128,0.052091
1050,128,0.001778,128,0.052094
1050,128,0.001813,128,0.052059
1050,128,0.001776,128,0.052088
1050,128,0.001795,128,0.052100
1050,128,0.001803,128,0.052097
1050,128,0.001807,128,0.052096
1050,128,0.001802,128,0.052095
1050,128,0.001795,128,0.051833
1050,128,0.001815,128,0.052091
1050,128,0.001757,128,0.052098
1050,128,0.001775,128,0.052089
1050,128,0.001774,128,0.052108
1050,128,0.001789,128,0.052087
1050,128,0.001779,128,0.052102
1050,128,0.001784,128,0.052099
1050,128,0.001765,128,0.052095
1050,128,0.001819,128,0.051836
1050,128,0.001778,128,0.052091
1050,128,0.001798,128,0.052093
1050,128,0.001766,128,0.052049
1050,128,0.001771,128,0.052088
1050,128,0.001787,128,0.052074
1050,128,0.001762,128,0.052087
1050,128,0.001799,128,0.052103
1050,128,0.001784,128,0.052094
1050,128,0.001778,128,0.052103
1050,128,0.001780,128,0.052095
1050,128,0.001806,128,0.052109
1050,128,0.001795,128,0.052061
1050,128,0.001797,128,0.052098
1050,128,0.001791,128,0.052169
1050,128,0.001767,128,0.052089
1050,128,0.001782,128,0.052081
1050,128,0.001794,128,0.052099
1050,128,0.001759,128,0.052102
1050,128,0.001810,128,0.052095
1050,128,0.001773,128,0.052095
1050,128,0.001767,128,0.052070
1050,128,0.001797,128,0.052088
1050,128,0.001794,128,0.052092
1050,128,0.001800,128,0.052084
1050,128,0.001767,128,0.052083
1050,128,0.001738,128,0.052102
1050,128,0.001784,128,0.052096
1050,128,0.001782,128,0.052098
1050,128,0.001812,128,0.052088
1050,128,0.001774,128,0.052066
1050,128,0.001811,128,0.052091
1050,128,0.001813,128,0.052084
1050,128,0.001778,128,0.052092
1050,128,0.001809,128,0.052080
1050,128,0.001806,128,0.052100
1050,128,0.001774,128,0.052096
1050,128,0.001770,128,0.052103
1050,128,0.001802,128,0.052047
1050,128,0.001764,128,0.052095
1050,128,0.001788,128,0.052098
1050,128,0.001783,128,0.052015
1050,128,0.001788,128,0.052097
1050,128,0.001774,128,0.052102
1050,128,0.001812,128,0.052100
1050,128,0.001773,128,0.052095
1050,128,0.001770,128,0.052099
1050,128,0.001795,128,0.052091
1050,128,0.001762,128,0.052102
1050,128,0.001815,128,0.052100
1050,128,0.001806,128,0.052085
1050,128,0.001796,128,0.052089
1050,128,0.001795,128,0.052091
1050,128,0.001799,128,0.052095
1050,128,0.001777,128,0.052086
1050,128,0.001793,128,0.052101
1100,128,0.001854,128,0.054571
1100,128,0.001862,128,0.054568
1100,128,0.001897,128,0.054566
1100,128,0.001837,128,0.054296
1100,128,0.001870,128,0.054555
1100,128,0.001860,128,0.054534
1100,128,0.001867,128,0.054563
1100,128,0.001875,128,0.054563
1100,128,0.001857,128,0.054563
1100,128,0.001856,128,0.054559
1100,128,0.001873,128,0.054535
1100,128,0.001880,128,0.054561
1100,128,0.001875,128,0.054555
1100,128,0.001859,128,0.054568
1100,128,0.001889,128,0.054448
1100,128,0.001873,128,0.054567
1100,128,0.001853,128,0.054477
1100,128,0.001908,128,0.054461
1100,128,0.001878,128,0.054561
1100,128,0.001886,128,0.054543
1100,128,0.001862,128,0.054570
1100,128,0.001848,128,0.054570
1100,128,0.001871,128,0.054555
1100,128,0.001867,128,0.054556
1100,128,0.001856,128,0.054561
1100,128,0.001871,128,0.054563
1100,128,0.001856,128,0.054572
1100,128,0.001881,128,0.054560
1100,128,0.001863,128,0.054563
1100,128,0.001900,128,0.054554
1100,128,0.001863,128,0.054558
1100,128,0.001887,128,0.054552
1100,128,0.001869,128,0.054566
1100,128,0.001875,128,0.054568
1100,128,0.001866,128,0.054570
1100,128,0.001885,128,0.054564
1100,128,0.001874,128,0.054563
1100,128,0.001884,128,0.054560
1100,128,0.001891,128,0.054553
1100,128,0.001877,128,0.054537
1100,128,0.001858,128,0.054567
1100,128,0.001887,128,0.054563
1100,128,0.001875,128,0.054539
1100,128,0.001874,128,0.054559
1100,128,0.001873,128,0.054561
1100,128,0.001882,128,0.054559
1100,128,0.001869,128,0.054562
1100,128,0.001839,128,0.054570
1100,128,0.001857,128,0.054552
1100,128,0.001877,128,0.054556
1100,128,0.001852,128,0.054553
1100,128,0.001866,128,0.054560
1100,128,0.001847,128,0.054561
1100,128,0.001856,128,0.054530
1100,128,0.001840,128,0.054489
1100,128,0.001865,128,0.054491
1100,128,0.001862,128,0.054553
1100,128,0.001870,128,0.054552
1100,128,0.001867,128,0.054561
1100,128,0.001879,128,0.054561
1100,128,0.001873,128,0.054548
1100,128,0.001868,128,0.054566
1100,128,0.001859,128,0.054558
1100,128,0.001857,128,0.054563
1100,128,0.001876,128,0.054555
1100,128,0.001868,128,0.054561
1100,128,0.001870,128,0.054563
1100,128,0.001871,128,0.054550
1100,128,0.001870,128,0.054562
1100,128,0.001875,128,0.054563
1100,128,0.001840,128,0.054560
1100,128,0.001877,128,0.054554
1100,128,0.001897,128,0.054562
1100,128,0.001859,128,0.054561
1100,128,0.001894,128,0.054564
1100,128,0.001896,128,0.054563
1100,128,0.001895,128,0.054566
1100,128,0.001869,128,0.054563
1100,128,0.001862,128,0.054510
1100,128,0.001850,128,0.054565
1100,128,0.001851,128,0.054567
1100,128,0.001863,128,0.054570
1100,128,0.001853,128,0.054492
1100,128,0.001890,128,0.054567
1100,128,0.001881,128,0.054567
1100,128,0.001887,128,0.054557
1100,128,0.001892,128,0.054552
1100,128,0.001873,128,0.054563
1100,128,0.001861,128,0.054569
1100,128,0.001865,128,0.054569
1100,128,0.001873,128,0.054567
1100,128,0.001844,128,0.054550
1100,128,0.001885,128,0.054551
1100,128,0.001858,128,0.054557
1100,128,0.001905,128,0.054567
1100,128,0.001883,128,0.054567
1100,128,0.001839,128,0.054563
1100,128,0.001871,128,0.054570
1100,128,0.001883,128,0.054560
1100,128,0.001875,128,0.054539
1150,128,0.001956,128,0.057036
1150,128,0.001993,128,0.057032
1150,128,0.001959,128,0.057035
1150,128,0.001989,128,0.056950
1150,128,0.001984,128,0.057009
1150,128,0.001953,128,0.057028
1150,128,0.001952,128,0.057032
1150,128,0.001975,128,0.057034
1150,128,0.001955,128,0.057037
1150,128,0.001973,128,0.057022
1150,128,0.001951,128,0.057028
1150,128,0.001951,128,0.057029
