Time,Bytes
1.21159696579,524288
1.20337104797,524288
1.20399999619,524288
1.20272898674,524288
1.20774793625,524288
1.20294809341,524288
1.20274400711,524288
1.24955511093,524288
1.43171596527,524288
1.20817399025,524288
1.20747900009,524288
1.20755505562,524288
1.21722006798,524288
1.20228695869,524288
1.20243597031,524288
1.20311021805,524288
1.20796513557,524288
1.20309996605,524288
1.2023859024,524288
1.20257401466,524288
1.2027990818,524288
1.20171093941,524288
1.20250511169,524288
1.20266914368,524288
1.20285511017,524288
