ITERATIONS,DB_SIZE,SW_ELAPSED,HW_ELAPSED
50,102400,0.174751,0.059314
50,102400,0.174889,0.059325
50,102400,0.174769,0.059314
50,102400,0.175047,0.059324
50,102400,0.174840,0.059326
50,102400,0.174783,0.059316
50,102400,0.174784,0.059323
50,102400,0.174665,0.059313
50,102400,0.174812,0.059314
50,204800,0.362321,0.117691
50,204800,0.361702,0.118477
50,204800,0.362024,0.118475
50,204800,0.361459,0.118474
50,204800,0.362184,0.118474
50,204800,0.361660,0.118467
50,204800,0.361881,0.118478
50,204800,0.361598,0.118456
50,204800,0.363346,0.118335
50,204800,0.361958,0.118462
50,204800,0.362392,0.118474
50,204800,0.361737,0.118159
50,204800,0.361705,0.118477
50,204800,0.362745,0.118458
50,204800,0.361675,0.118474
50,204800,0.361665,0.118476
50,204800,0.361589,0.118477
50,204800,0.362071,0.118478
50,204800,0.362029,0.118469
50,204800,0.362169,0.118475
50,204800,0.361776,0.118477
50,204800,0.361620,0.118480
50,204800,0.361523,0.118473
50,204800,0.362667,0.118467
50,204800,0.361494,0.118479
50,204800,0.361843,0.118173
50,204800,0.363049,0.118478
50,204800,0.362304,0.118241
50,204800,0.361787,0.118464
50,204800,0.362163,0.118209
50,204800,0.361771,0.118487
50,204800,0.361491,0.118474
50,204800,0.361648,0.118471
50,204800,0.361511,0.118489
50,204800,0.361526,0.118471
50,204800,0.361572,0.118471
50,204800,0.361474,0.118395
50,204800,0.361970,0.118474
50,204800,0.362100,0.118476
50,204800,0.361635,0.118465
50,204800,0.361610,0.118340
50,204800,0.361650,0.118474
50,204800,0.361859,0.118475
50,204800,0.361876,0.118476
50,204800,0.361755,0.118489
50,204800,0.361659,0.118470
50,204800,0.362904,0.118475
50,204800,0.364273,0.118472
50,204800,0.361691,0.118473
50,204800,0.361649,0.118450
50,409600,0.719590,0.236507
50,409600,0.718130,0.236720
50,409600,0.718288,0.236794
50,409600,0.718914,0.236784
50,409600,0.718169,0.236773
50,409600,0.718439,0.236797
50,409600,0.718602,0.236731
50,409600,0.719044,0.236805
50,409600,0.718442,0.236727
50,409600,0.717996,0.236789
50,409600,0.718384,0.236515
50,409600,0.720964,0.236769
50,409600,0.718402,0.236767
50,409600,0.720287,0.236791
50,409600,0.718507,0.236792
50,409600,0.718521,0.236646
50,409600,0.721398,0.236793
50,409600,0.718385,0.236785
50,409600,0.720219,0.236789
50,409600,0.718883,0.236780
50,409600,0.719438,0.236792
50,409600,0.718783,0.236809
50,409600,0.718559,0.236786
50,409600,0.720708,0.236664
50,409600,0.719970,0.236785
50,409600,0.719198,0.236644
50,409600,0.718264,0.236652
50,409600,0.721816,0.236601
50,409600,0.719479,0.236779
50,409600,0.721716,0.236594
50,409600,0.719148,0.236772
50,409600,0.718178,0.236733
50,409600,0.718246,0.236792
50,409600,0.718885,0.236779
50,409600,0.719411,0.236661
50,409600,0.719037,0.236780
50,409600,0.718566,0.236801
50,409600,0.719698,0.236792
50,409600,0.718218,0.236785
50,409600,0.719608,0.236805
50,409600,0.718335,0.236785
50,409600,0.719177,0.236792
50,409600,0.718309,0.236652
50,409600,0.718745,0.236803
50,409600,0.719602,0.236793
50,409600,0.719195,0.236661
50,409600,0.718491,0.236785
50,409600,0.719443,0.236786
50,409600,0.719794,0.236642
50,409600,0.718321,0.236764
50,819200,1.421510,0.473217
50,819200,1.422778,0.473371
50,819200,1.424647,0.473304
50,819200,1.421820,0.473358
50,819200,1.421839,0.473060
50,819200,1.423498,0.473115
50,819200,1.422961,0.473153
50,819200,1.422116,0.473154
50,819200,1.421108,0.473421
50,819200,1.420462,0.473407
50,819200,1.419462,0.473416
50,819200,1.421136,0.473409
50,819200,1.419372,0.473413
50,819200,1.419485,0.473124
50,819200,1.421087,0.473164
50,819200,1.420431,0.473144
50,819200,1.422540,0.473162
50,819200,1.419839,0.473135
50,819200,1.420068,0.473410
50,819200,1.422636,0.473413
50,819200,1.424387,0.473397
50,819200,1.419825,0.473301
50,819200,1.427898,0.473383
50,819200,1.420694,0.473061
50,819200,1.419954,0.473102
50,819200,1.420446,0.473149
50,819200,1.420634,0.473148
50,819200,1.423532,0.473153
50,819200,1.422473,0.473427
50,819200,1.420492,0.473419
50,819200,1.420516,0.473407
50,819200,1.422359,0.473418
50,819200,1.422994,0.473421
50,819200,1.419687,0.473155
50,819200,1.421622,0.473151
50,819200,1.421151,0.473135
50,819200,1.419870,0.473158
50,819200,1.421760,0.473408
50,819200,1.419871,0.473422
50,819200,1.421518,0.473414
50,819200,1.420549,0.473307
50,819200,1.420352,0.473351
50,819200,1.419501,0.473045
50,819200,1.420924,0.473086
50,819200,1.421991,0.473158
50,819200,1.419628,0.473148
50,819200,1.421311,0.473149
50,819200,1.420122,0.473414
50,819200,1.420092,0.473428
50,819200,1.420210,0.473414
