ITERATIONS,DB_SIZE,SW_ELAPSED,HW_ELAPSED
50,600,0.001047,0.001693
50,600,0.001048,0.001691
50,600,0.001047,0.001692
50,600,0.001048,0.001692
50,600,0.001047,0.001662
50,600,0.001052,0.001695
50,600,0.001047,0.001692
50,600,0.001056,0.001657
50,600,0.001080,0.001693
50,600,0.001054,0.001692
50,600,0.001048,0.001692
50,1200,0.002081,0.003150
50,1200,0.002067,0.003179
50,1200,0.002070,0.003217
50,1200,0.002096,0.003216
50,1200,0.002099,0.003255
50,1200,0.002112,0.003256
50,1200,0.002058,0.003255
50,1200,0.002060,0.003254
50,1200,0.002062,0.003255
50,1200,0.002081,0.003242
50,1200,0.002072,0.003254
50,1200,0.002090,0.003255
50,1200,0.002061,0.003255
50,1200,0.002060,0.003254
50,1200,0.002056,0.003255
50,1200,0.002068,0.003256
50,1200,0.002069,0.003254
50,1200,0.002070,0.003229
50,1200,0.002070,0.003256
50,1200,0.002072,0.003105
50,1200,0.002063,0.003254
50,1200,0.002060,0.003254
50,1200,0.002070,0.003257
50,1200,0.002081,0.003254
50,1200,0.002073,0.003255
50,1200,0.002084,0.003115
50,1200,0.002062,0.003254
50,1200,0.002058,0.003253
50,1200,0.002070,0.003258
50,1200,0.002070,0.003254
50,1200,0.002094,0.003255
50,1200,0.002059,0.003116
50,1200,0.002071,0.003246
50,1200,0.002062,0.003254
50,1200,0.002067,0.003256
50,1200,0.002068,0.003253
50,1200,0.002099,0.003256
50,1200,0.002060,0.003255
50,1200,0.002061,0.003243
50,1200,0.002086,0.003254
50,1200,0.002080,0.003254
50,1200,0.002103,0.003254
50,1200,0.002095,0.003229
50,1200,0.002060,0.003256
50,1200,0.002084,0.003254
50,1200,0.002060,0.003254
50,1200,0.002071,0.003253
50,1200,0.002093,0.003255
50,1200,0.002068,0.003227
50,1200,0.002068,0.003225
50,2400,0.004076,0.006263
50,2400,0.004063,0.006342
50,2400,0.004076,0.006376
50,2400,0.004065,0.006376
50,2400,0.004057,0.006374
50,2400,0.004067,0.006147
50,2400,0.004059,0.006377
50,2400,0.004068,0.006132
50,2400,0.004070,0.006378
50,2400,0.004086,0.006324
50,2400,0.004062,0.006281
50,2400,0.004086,0.006377
50,2400,0.004043,0.006362
50,2400,0.004046,0.006281
50,2400,0.004044,0.006375
50,2400,0.004047,0.006352
50,2400,0.004058,0.006314
50,2400,0.004041,0.006374
50,2400,0.004050,0.006147
50,2400,0.004058,0.006377
50,2400,0.004036,0.006374
50,2400,0.004042,0.006335
50,2400,0.004064,0.006293
50,2400,0.004047,0.006266
50,2400,0.004043,0.006377
50,2400,0.004044,0.006141
50,2400,0.004068,0.006378
50,2400,0.004039,0.006257
50,2400,0.004047,0.006374
50,2400,0.004042,0.006148
50,2400,0.004040,0.006376
50,2400,0.004047,0.006319
50,2400,0.004044,0.006237
50,2400,0.004061,0.006376
50,2400,0.004040,0.006373
50,2400,0.004050,0.006176
50,2400,0.004040,0.006377
50,2400,0.004046,0.006146
50,2400,0.004068,0.006377
50,2400,0.004058,0.006377
50,2400,0.004048,0.006328
50,2400,0.004058,0.006341
50,2400,0.004060,0.006374
50,2400,0.004040,0.006375
50,2400,0.004038,0.006153
50,2400,0.004047,0.006377
50,2400,0.004047,0.006399
50,2400,0.004046,0.006285
50,2400,0.004045,0.006377
50,2400,0.004039,0.006325
50,4800,0.008287,0.012532
50,4800,0.008315,0.012383
50,4800,0.008240,0.012622
50,4800,0.008275,0.012391
50,4800,0.008243,0.012619
50,4800,0.008253,0.012391
50,4800,0.008269,0.012411
50,4800,0.008238,0.012396
50,4800,0.008260,0.012393
50,4800,0.008265,0.012621
50,4800,0.008243,0.012620
50,4800,0.008251,0.012251
50,4800,0.008257,0.012414
50,4800,0.008256,0.012619
50,4800,0.008262,0.012619
50,4800,0.008265,0.012377
50,4800,0.008241,0.012613
50,4800,0.008262,0.012386
50,4800,0.008291,0.012612
50,4800,0.008234,0.012619
50,4800,0.008287,0.012391
50,4800,0.008259,0.012349
50,4800,0.008312,0.012586
50,4800,0.008258,0.012618
50,4800,0.008259,0.012609
50,4800,0.008272,0.012619
50,4800,0.008255,0.012621
50,4800,0.008261,0.012613
50,4800,0.008243,0.012621
50,4800,0.008242,0.012393
50,4800,0.008257,0.012392
50,4800,0.008238,0.012618
50,4800,0.008250,0.012390
50,4800,0.008262,0.012621
50,4800,0.008247,0.012619
50,4800,0.008258,0.012387
50,4800,0.008234,0.012620
50,4800,0.008264,0.012395
50,4800,0.008257,0.012603
50,4800,0.008238,0.012395
50,4800,0.008301,0.012391
50,4800,0.008265,0.012380
50,4800,0.008262,0.012377
50,4800,0.008262,0.012398
50,4800,0.008248,0.012620
50,4800,0.008239,0.012390
50,4800,0.008289,0.012393
50,4800,0.008271,0.012390
50,4800,0.008275,0.012417
50,4800,0.008248,0.012355
50,9600,0.016409,0.024880
50,9600,0.016461,0.025113
50,9600,0.016428,0.025131
50,9600,0.016407,0.025107
50,9600,0.016584,0.025117
50,9600,0.016421,0.025107
50,9600,0.016420,0.025102
50,9600,0.016393,0.025097
50,9600,0.016404,0.024987
50,9600,0.016381,0.025104
50,9600,0.016400,0.025101
50,9600,0.016421,0.025102
50,9600,0.016489,0.025113
50,9600,0.016606,0.025086
50,9600,0.016431,0.025105
50,9600,0.016374,0.025102
50,9600,0.016376,0.025098
50,9600,0.016475,0.025110
50,9600,0.016536,0.025111
50,9600,0.016520,0.025111
50,9600,0.016453,0.025103
50,9600,0.016506,0.025107
50,9600,0.016497,0.025107
50,9600,0.016535,0.025110
50,9600,0.016469,0.025106
50,9600,0.016467,0.025102
50,9600,0.016474,0.025107
50,9600,0.016516,0.025110
50,9600,0.016428,0.025120
50,9600,0.016426,0.025100
50,9600,0.016378,0.025109
50,9600,0.016434,0.025109
50,9600,0.016466,0.025096
50,9600,0.016445,0.025103
50,9600,0.016505,0.025110
50,9600,0.016469,0.025101
50,9600,0.016479,0.025109
50,9600,0.016452,0.025112
50,9600,0.016605,0.025076
50,9600,0.016451,0.024463
50,9600,0.016474,0.025111
50,9600,0.016474,0.025099
50,9600,0.016466,0.025108
50,9600,0.016480,0.025106
50,9600,0.016485,0.025098
50,9600,0.016480,0.025110
50,9600,0.016379,0.025109
50,9600,0.016394,0.025091
50,9600,0.016398,0.025041
50,9600,0.016380,0.025106
50,19200,0.033014,0.049452
50,19200,0.033052,0.050089
50,19200,0.032935,0.050087
50,19200,0.032956,0.050100
50,19200,0.032954,0.049827
50,19200,0.032948,0.050082
50,19200,0.032951,0.049953
50,19200,0.032970,0.050107
50,19200,0.032966,0.050096
50,19200,0.032970,0.050085
50,19200,0.032970,0.050098
50,19200,0.032970,0.050076
50,19200,0.033123,0.050086
50,19200,0.032946,0.050095
50,19200,0.032976,0.050089
50,19200,0.032948,0.050069
50,19200,0.032964,0.050084
50,19200,0.032962,0.050079
50,19200,0.032996,0.050098
50,19200,0.033005,0.050093
50,19200,0.032954,0.050088
50,19200,0.032972,0.050094
50,19200,0.032953,0.050091
50,19200,0.032971,0.050080
50,19200,0.032967,0.050096
50,19200,0.032937,0.050089
50,19200,0.032943,0.049829
50,19200,0.033113,0.050094
50,19200,0.032979,0.050089
50,19200,0.033113,0.050118
50,19200,0.032969,0.050080
50,19200,0.033357,0.050086
50,19200,0.033002,0.047977
50,19200,0.032957,0.050083
50,19200,0.032971,0.050085
50,19200,0.032949,0.050098
50,19200,0.033086,0.050097
50,19200,0.033036,0.050105
50,19200,0.032952,0.050095
50,19200,0.032936,0.050088
50,19200,0.032972,0.050099
50,19200,0.033124,0.050086
50,19200,0.032965,0.050089
50,19200,0.032958,0.050097
50,19200,0.032956,0.050088
50,19200,0.032930,0.050100
50,19200,0.033102,0.050081
50,19200,0.032941,0.050088
50,19200,0.033188,0.049840
50,19200,0.033312,0.050084
50,38400,0.065429,0.099773
50,38400,0.065344,0.100017
50,38400,0.065343,0.100025
50,38400,0.065377,0.100024
50,38400,0.065338,0.100037
50,38400,0.065551,0.100023
50,38400,0.065342,0.100023
50,38400,0.065683,0.100017
50,38400,0.065681,0.100025
50,38400,0.065365,0.099899
50,38400,0.065407,0.100025
50,38400,0.065342,0.100026
50,38400,0.066050,0.100022
50,38400,0.065324,0.099964
50,38400,0.065761,0.099952
50,38400,0.065654,0.100026
50,38400,0.065701,0.100021
50,38400,0.065725,0.100037
50,38400,0.066429,0.100026
50,38400,0.065441,0.100021
50,38400,0.065697,0.100022
50,38400,0.066373,0.100025
50,38400,0.065661,0.100027
50,38400,0.065600,0.100021
50,38400,0.065676,0.100022
50,38400,0.065490,0.100026
50,38400,0.065636,0.100006
50,38400,0.065688,0.100022
50,38400,0.065658,0.100027
50,38400,0.065338,0.099891
50,38400,0.065368,0.100021
50,38400,0.065309,0.100024
50,38400,0.065685,0.100024
50,38400,0.065370,0.100017
50,38400,0.065663,0.100024
50,38400,0.065441,0.099927
50,38400,0.065639,0.100020
50,38400,0.065376,0.099686
50,38400,0.065673,0.100027
50,38400,0.065338,0.100026
50,38400,0.065314,0.100025
50,38400,0.065290,0.100021
50,38400,0.066088,0.100024
50,38400,0.065369,0.100023
50,38400,0.065307,0.100013
50,38400,0.065398,0.100019
50,38400,0.065693,0.100022
50,38400,0.065679,0.100025
50,38400,0.065337,0.099674
50,38400,0.065369,0.100025
50,76800,0.132045,0.199300
50,76800,0.131390,0.199857
50,76800,0.131379,0.199868
50,76800,0.131317,0.199863
50,76800,0.131981,0.199841
50,76800,0.131325,0.199860
50,76800,0.131287,0.199789
50,76800,0.131353,0.199883
50,76800,0.131357,0.199863
50,76800,0.131347,0.199856
50,76800,0.132326,0.198802
50,76800,0.131416,0.199861
50,76800,0.131354,0.199873
50,76800,0.131367,0.199753
50,76800,0.131708,0.199717
50,76800,0.131654,0.199833
50,76800,0.131308,0.199865
50,76800,0.131747,0.199797
50,76800,0.133536,0.199870
50,76800,0.131475,0.199863
50,76800,0.131325,0.199594
50,76800,0.131316,0.199853
50,76800,0.131264,0.199596
50,76800,0.131305,0.199859
50,76800,0.131628,0.199604
50,76800,0.131366,0.199860
50,76800,0.131509,0.199858
50,76800,0.131322,0.199861
50,76800,0.131298,0.199794
50,76800,0.131381,0.199858
50,76800,0.131429,0.199864
50,76800,0.131312,0.199857
50,76800,0.131236,0.199861
50,76800,0.131285,0.199595
50,76800,0.131296,0.199863
50,76800,0.131530,0.199594
50,76800,0.131362,0.199852
50,76800,0.131338,0.199860
50,76800,0.131349,0.199867
50,76800,0.131324,0.199765
50,76800,0.131371,0.199862
50,76800,0.132242,0.199865
50,76800,0.131249,0.199860
50,76800,0.131329,0.199828
50,76800,0.131375,0.199864
50,76800,0.131340,0.199858
50,76800,0.131427,0.199600
50,76800,0.131279,0.199861
50,76800,0.131852,0.199587
50,76800,0.131624,0.199864
