Time,Bytes
0.524852991104,262144
0.522462129593,262144
0.522601127625,262144
0.523334980011,262144
0.522072076797,262144
0.519804954529,262144
0.525418996811,262144
0.521989107132,262144
0.603936910629,262144
0.519011974335,262144
0.524744987488,262144
0.523748874664,262144
0.520771026611,262144
0.533156871796,262144
0.521190166473,262144
0.52583193779,262144
0.520766973495,262144
0.521821022034,262144
0.523608922958,262144
0.521728992462,262144
0.527724027634,262144
0.520311117172,262144
0.516497135162,262144
0.518387079239,262144
0.517462968826,262144
