Time,Bytes0.307543039322,46890
0.874171972275,46893
0.258239030838,46896
0.25693488121,46899
0.257176160812,46902
0.257538080215,46905
0.257680892944,46908
0.258315086365,46911
0.256708860397,46914
0.258557081223,46917
0.258727073669,46920
0.434180021286,46922
0.313469171524,46924
0.266982078552,46926
0.257704019547,46928
0.261730909348,46930
0.260514974594,46932
0.259763002396,46934
0.257988929749,46936
0.259035110474,46938
0.258416891098,46940
0.259896993637,46942
0.260040998459,46944
0.259824037552,46946
0.262544155121,46948
0.260083913803,46950
0.262348175049,46952
0.262102842331,46954
0.260120153427,46956
0.261182069778,46958
0.313626050949,46960
0.260833978653,46962
0.262413024902,46964
0.379722833633,46966
0.413682937622,46968
0.268909931183,46970
0.263554096222,46972
0.261437892914,46974
0.26168513298,46976
0.261651992798,46978
0.260660171509,46980
0.263688087463,46982
0.262582063675,46984
0.26359796524,46986
0.262562036514,46988
0.264466047287,46990
0.612785816193,46992
0.608453035355,46994
0.382467031479,46996
0.319556951523,46998
0.296169042587,47000
0.268664121628,47002
0.264062166214,47004
0.263481855392,47006
0.265799999237,47008
0.338917016983,47010
0.27466917038,47012
0.263704061508,47014
0.264847040176,47016
0.26402592659,47018
1.65153598785,47020
0.484087944031,47022
0.390124082565,47024
0.27413392067,47026
0.269619226456,47028
0.265380859375,47030
0.26615190506,47032
0.266903877258,47034
0.265784025192,47036
0.266544103622,47038
0.26601600647,47040
0.266470909119,47042
0.311697006226,47044
0.266010046005,47046
0.267519950867,47048
0.268547058105,47050
0.269715070724,47052
0.269239902496,47054
0.266221046448,47056
0.266309976578,47058
0.267884016037,47060
0.267932891846,47062
0.269753217697,47064
0.268602848053,47066
0.285889863968,47068
0.267409086227,47070
0.269109010696,47072
0.268513917923,47074
0.270226955414,47076
0.267902851105,47078
0.269764900208,47080
0.269744873047,47082
0.268929958344,47084
0.268566131592,47086
0.269979000092,47088
0.272117137909,47090
0.275022983551,47092
0.270354032516,47094
0.271235942841,47096
0.271179914474,47098
