Time,Bytes
2.15442109108,222890
2.38179588318,222894
2.34793686867,222898
2.18478703499,222902
2.95233488083,222906
2.24066781998,222910
2.16829895973,222914
2.29669618607,222918
2.14769697189,222922
2.16416811943,222926
2.15509605408,222930
2.15443897247,222933
2.22830915451,222936
2.37237000465,222939
2.17224597931,222942
2.17402505875,222945
2.81477308273,222948
2.22857904434,222951
2.25539517403,222954
2.22704601288,222957
2.24661302567,222960
2.17888307571,222963
2.21984410286,222966
2.17142081261,222969
2.31278395653,222972
2.18357014656,222975
2.18176317215,222978
2.17299890518,222981
2.180341959,222984
3.73714804649,222987
2.56326508522,222990
2.17238593102,222993
2.20945596695,222996
2.17718791962,222999
2.33444094658,223002
2.27266097069,223005
2.17655301094,223008
2.2305958271,223011
2.17659497261,223014
2.23340320587,223017
2.18280696869,223020
2.1710858345,223023
2.59700798988,223026
2.1973400116,223029
2.25507903099,223032
2.17613601685,223035
2.17924714088,223038
2.34769892693,223041
2.18111205101,223044
2.18273305893,223047
2.19859409332,223050
2.17800211906,223053
2.24770712852,223056
2.17799305916,223059
2.26763510704,223062
3.0674431324,223065
2.20616602898,223068
2.25420498848,223071
2.226115942,223074
2.18216300011,223077
2.21377301216,223080
2.27882099152,223083
2.18067002296,223086
2.22816801071,223089
2.19827699661,223092
2.22965407372,223095
2.19833016396,223098
2.25249004364,223101
3.63220381737,223104
3.97510719299,223107
2.61115717888,223110
2.1883559227,223113
2.20453095436,223116
2.28767800331,223119
2.2372739315,223122
2.20675396919,223125
2.26854610443,223128
2.21443200111,223131
2.21402001381,223134
2.31096696854,223137
2.30991506577,223140
2.41578316689,223143
2.6863360405,223146
2.20620703697,223149
2.22244286537,223152
2.23752784729,223155
2.30047082901,223158
2.22359085083,223161
2.2231669426,223164
2.25106096268,223167
2.24740099907,223170
2.2173910141,223173
2.21428990364,223176
2.25423192978,223179
2.28357100487,223182
2.21273207664,223185
3.0992641449,223188
2.22762823105,223191
2.26816391945,223194
2.21291899681,223197
