Time,Bytes
2.01655602455,159890
1.9894528389,159894
1.98117518425,159898
2.09379601479,159902
1.98190784454,159906
2.86363601685,159910
2.08131599426,159914
1.98024487495,159918
1.9860329628,159922
1.98295807838,159926
1.98671197891,159930
1.9829480648,159933
2.03498482704,159936
1.99111294746,159939
1.98812294006,159942
2.12071704865,159945
1.98925209045,159948
2.02310705185,159951
1.98729801178,159954
1.99298596382,159957
1.99195194244,159960
2.1052532196,159963
1.99337887764,159966
2.06557488441,159969
2.12369418144,159972
2.00122213364,159975
1.99229192734,159978
2.0073029995,159981
2.17173504829,159984
2.13858008385,159987
1.99263310432,159990
1.99643087387,159993
1.99902701378,159996
1.99463891983,159999
2.00173306465,160002
2.23918414116,160005
1.99387598038,160008
2.00123405457,160011
2.01322817802,160014
1.99604487419,160017
2.00499606133,160020
2.00164294243,160023
2.00796079636,160026
2.0094230175,160029
2.05061101913,160032
2.00293111801,160035
2.00962710381,160038
2.60351610184,160041
2.00804114342,160044
2.00575399399,160047
2.21940612793,160050
2.01001310349,160053
2.00950598717,160056
2.00874710083,160059
2.14693808556,160062
2.10146808624,160065
2.00547289848,160068
2.00629210472,160071
2.00635814667,160074
2.00999522209,160077
2.188174963,160080
2.01317501068,160083
2.01128697395,160086
2.01478505135,160089
2.01875209808,160092
2.0756289959,160095
2.02187085152,160098
2.01269984245,160101
2.10648989677,160104
2.02462291718,160107
2.63207602501,160110
2.07028317451,160113
2.01623487473,160116
3.18685889244,160119
2.10835909843,160122
2.26632499695,160125
2.02566599846,160128
2.02474498749,160131
2.01910996437,160134
2.02157998085,160137
2.03792309761,160140
2.0461730957,160143
2.02293586731,160146
2.02438807487,160149
2.2479159832,160152
2.03239607811,160155
2.02393507957,160158
2.02951717377,160161
2.15250706673,160164
2.02522802353,160167
2.02552819252,160170
2.02709102631,160173
2.02262187004,160176
2.06745505333,160179
2.03113794327,160182
2.02706503868,160185
2.02404499054,160188
2.15620708466,160191
2.08285212517,160194
2.0272769928,160197
