Time,Bytes
0.329568862915,70890
0.325055837631,70893
0.327670812607,70896
0.32830286026,70899
0.324464082718,70902
0.331363916397,70905
0.3271920681,70908
0.322849988937,70911
0.323063135147,70914
0.328893899918,70917
0.323801994324,70920
0.324797153473,70922
0.327549934387,70924
0.324176073074,70926
0.325046062469,70928
0.336755990982,70930
0.324912071228,70932
0.326113939285,70934
0.331627130508,70936
0.329241991043,70938
0.328065156937,70940
0.333661079407,70942
0.333659887314,70944
0.327621936798,70946
0.326542854309,70948
0.334831953049,70950
0.328742980957,70952
0.326979160309,70954
0.333373069763,70956
0.32597899437,70958
0.33105301857,70960
0.333696126938,70962
0.330793142319,70964
0.32742190361,70966
0.330780982971,70968
0.39577293396,70970
0.328716039658,70972
0.329931974411,70974
0.333639144897,70976
0.327907085419,70978
0.329888105392,70980
0.33564209938,70982
0.330175161362,70984
0.331570148468,70986
0.334599971771,70988
0.337380886078,70990
0.330384016037,70992
0.334620952606,70994
0.331852912903,70996
0.338940143585,70998
0.335196018219,71000
0.333504199982,71002
0.334491968155,71004
0.33661198616,71006
0.335669994354,71008
0.33262014389,71010
0.332406044006,71012
0.340241909027,71014
0.333494901657,71016
0.334825992584,71018
0.34482216835,71020
0.334851026535,71022
0.458984851837,71024
0.345434904099,71026
0.33731508255,71028
0.337615966797,71030
0.336311101913,71032
0.339051008224,71034
0.335335016251,71036
0.335786104202,71038
0.340595006943,71040
0.335796117783,71042
0.335793018341,71044
0.344192028046,71046
0.3455119133,71048
0.337802886963,71050
0.346884012222,71052
0.341982841492,71054
0.337342977524,71056
0.342644929886,71058
0.338922023773,71060
0.338829040527,71062
0.343975067139,71064
0.344235897064,71066
0.337615013123,71068
0.339873075485,71070
0.346582174301,71072
0.370074987411,71074
0.338678121567,71076
0.353816986084,71078
0.339400053024,71080
0.340515136719,71082
0.344327926636,71084
0.344191074371,71086
0.339784145355,71088
0.344324827194,71090
0.34085893631,71092
0.339902162552,71094
0.341013908386,71096
0.344237089157,71098
