Time,Bytes
0.812174081802,123890
0.797938108444,123894
0.836224079132,123898
0.798458099365,123902
0.79918718338,123906
0.799978017807,123910
0.808155059814,123914
0.800797224045,123918
0.852493047714,123922
0.805912971497,123926
1.01664304733,123930
0.802870988846,123933
0.810708045959,123936
3.03339600563,123939
7.64287400246,123942
7.79636096954,123945
9.24373602867,123948
7.52934503555,123951
7.88328504562,123954
7.74439787865,123957
7.53433322906,123960
7.92233586311,123963
7.53101396561,123966
7.66420698166,123969
7.54141879082,123972
7.63992285728,123975
7.77602100372,123978
7.53557109833,123981
7.53638410568,123984
7.83768200874,123987
7.67769193649,123990
7.53006196022,123993
7.65479707718,123996
7.53276515007,123999
5.9882838726,124002
0.977304935455,124005
0.808123111725,124008
0.843219995499,124011
0.824392080307,124014
0.821125030518,124017
0.816658973694,124020
0.814805984497,124023
0.810699224472,124026
0.813373088837,124029
0.822516918182,124032
1.08464717865,124035
0.827279090881,124038
0.883338928223,124041
0.948463916779,124044
0.818428993225,124047
0.830603122711,124050
0.815901994705,124053
1.14696311951,124056
0.851334810257,124059
0.821202993393,124062
0.837363958359,124065
0.817078828812,124068
0.819872140884,124071
0.818593025208,124074
0.959192991257,124077
0.824807167053,124080
0.882171869278,124083
0.826878070831,124086
0.822808027267,124089
0.826153039932,124092
0.996992826462,124095
0.824390888214,124098
1.5588722229,124101
0.864201068878,124104
0.930531024933,124107
0.852406024933,124110
0.82363820076,124113
1.76179981232,124116
0.829656124115,124119
0.828749895096,124122
0.847451925278,124125
0.830052852631,124128
0.828550100327,124131
0.830087900162,124134
0.921918153763,124137
0.922731161118,124140
0.845687866211,124143
0.837060928345,124146
0.858020067215,124149
0.851853132248,124152
0.843548059464,124155
0.991636991501,124158
0.837936878204,124161
0.841893911362,124164
0.880882978439,124167
0.839647054672,124170
0.910119771957,124173
0.849324941635,124176
0.839738130569,124179
1.12379813194,124182
1.44910001755,124185
0.83941078186,124188
0.953423976898,124191
0.836402177811,124194
0.884425878525,124197
