Time,Bytes0.383623123169,78890
0.379611968994,78894
0.386285066605,78898
0.383178949356,78902
0.381448030472,78906
0.394588947296,78910
0.383277177811,78914
0.386610031128,78918
0.38495016098,78922
0.382359981537,78926
0.385351896286,78930
0.387401103973,78933
0.389033079147,78936
0.386679887772,78939
0.385926008224,78942
0.384073019028,78945
0.390294075012,78948
0.386948823929,78951
0.386226892471,78954
0.391777992249,78957
0.387203931808,78960
0.382573843002,78963
0.38761806488,78966
0.386485099792,78969
0.387322902679,78972
0.393424034119,78975
0.382870912552,78978
0.392189025879,78981
0.38401889801,78984
0.384714841843,78987
0.386337995529,78990
0.385022163391,78993
0.386166095734,78996
0.392913818359,78999
0.387225866318,79002
0.387924909592,79005
0.523107051849,79008
0.39092707634,79011
0.394964933395,79014
0.389111995697,79017
0.386839151382,79020
0.391628980637,79023
0.393481016159,79026
0.385676145554,79029
0.394273042679,79032
0.389734983444,79035
0.387187957764,79038
0.395123958588,79041
0.395187854767,79044
0.388339996338,79047
0.398283004761,79050
0.395977020264,79053
0.387444019318,79056
0.398100852966,79059
0.392747879028,79062
0.398708820343,79065
0.393599033356,79068
0.388525009155,79071
0.39904999733,79074
0.392447948456,79077
0.39393901825,79080
0.39654302597,79083
0.397222042084,79086
0.39808511734,79089
0.400027990341,79092
0.395588874817,79095
0.389616012573,79098
0.401343107224,79101
0.395396947861,79104
0.390861034393,79107
0.398457050323,79110
0.39736700058,79113
0.399985074997,79116
0.400699853897,79119
0.396612167358,79122
0.39950299263,79125
0.409467935562,79128
0.400591135025,79131
0.403590917587,79134
0.396974086761,79137
0.393926858902,79140
0.399792909622,79143
0.396781921387,79146
0.399080038071,79149
0.402714967728,79152
0.397905826569,79155
0.397113084793,79158
0.402578115463,79161
0.396800994873,79164
0.409101963043,79167
0.404592037201,79170
0.397409200668,79173
0.406994104385,79176
0.405040025711,79179
0.396349906921,79182
0.402208089828,79185
0.401309967041,79188
0.401950836182,79191
0.407629013062,79194
0.403421163559,79197
