Time,Bytes
2.42354393005,240890
2.41219496727,240894
2.41880989075,240898
2.41078996658,240902
2.42973518372,240906
2.42457199097,240910
2.40883183479,240914
2.41731309891,240918
2.41929006577,240922
2.41995310783,240926
2.42734503746,240930
2.41330695152,240933
2.40771508217,240936
2.41176199913,240939
2.42236089706,240942
2.43870210648,240945
2.4287610054,240948
2.42849802971,240951
2.43997597694,240954
2.42827105522,240957
2.43802881241,240960
2.44596910477,240963
2.41592407227,240966
2.40824699402,240969
2.46101403236,240972
2.4355199337,240975
2.45354104042,240978
2.43109512329,240981
2.43857192993,240984
2.41483402252,240987
2.4317278862,240990
2.43012809753,240993
2.42834496498,240996
2.44185900688,240999
2.42031693459,241002
2.43961811066,241005
2.44154906273,241008
2.43425583839,241011
2.43067002296,241014
2.43500900269,241017
2.44600105286,241020
2.44698596001,241023
2.43200516701,241026
2.46369791031,241029
2.436013937,241032
2.44661998749,241035
2.44164085388,241038
2.46764802933,241041
2.45034980774,241044
2.47565102577,241047
2.46462392807,241050
2.46358394623,241053
2.45335006714,241056
2.452450037,241059
2.43896007538,241062
2.45259904861,241065
2.45409798622,241068
2.47181200981,241071
2.47632813454,241074
2.49609589577,241077
2.48044681549,241080
2.48513793945,241083
2.46482992172,241086
2.47846412659,241089
2.46817398071,241092
2.47677111626,241095
2.47082901001,241098
2.48673701286,241101
2.46356415749,241104
2.48922419548,241107
2.46340990067,241110
2.46299910545,241113
2.46220993996,241116
2.46966600418,241119
2.45648884773,241122
2.46544599533,241125
2.44685697556,241128
2.45020413399,241131
2.47370481491,241134
2.46964383125,241137
2.46612000465,241140
2.47395205498,241143
2.52717089653,241146
2.45371985435,241149
2.4455871582,241152
2.45310306549,241155
2.45419287682,241158
2.44586610794,241161
2.45307898521,241164
2.45227503777,241167
2.46193790436,241170
2.45059609413,241173
2.46739912033,241176
2.46755099297,241179
2.45733594894,241182
2.46190905571,241185
2.47440505028,241188
2.4511988163,241191
2.46676802635,241194
2.48646807671,241197
