Time,Bytes
3.80905103683,231890
3.78196907043,231894
3.77696585655,231898
3.77945494652,231902
3.77191495895,231906
3.79104590416,231910
3.78100895882,231914
3.77893996239,231918
3.7793879509,231922
3.77974390984,231926
3.78569602966,231930
3.78632903099,231933
3.77906894684,231936
3.78891205788,231939
3.78809285164,231942
3.7854180336,231945
3.78373503685,231948
3.79651522636,231951
3.78814291954,231954
3.79577994347,231957
3.78810691833,231960
3.79166102409,231963
3.79426598549,231966
3.79124689102,231969
3.79386591911,231972
3.80293917656,231975
3.79314398766,231978
3.79706287384,231981
3.79432296753,231984
3.802724123,231987
3.80438089371,231990
3.80023217201,231993
3.7972509861,231996
3.90566587448,231999
3.81115579605,232002
3.804500103,232005
3.80206179619,232008
3.80436897278,232011
3.80956602097,232014
3.81449103355,232017
3.80117511749,232020
3.8115029335,232023
3.82163190842,232026
3.81700491905,232029
3.82058620453,232032
3.81956195831,232035
3.82543683052,232038
3.82388591766,232041
3.81181097031,232044
3.82490086555,232047
3.82235622406,232050
3.81853985786,232053
3.81158208847,232056
3.87438297272,232059
3.82246899605,232062
3.81585502625,232065
3.83052706718,232068
3.81333088875,232071
3.82414197922,232074
3.81927204132,232077
3.83441400528,232080
3.81866192818,232083
3.82534003258,232086
3.82713198662,232089
3.82844901085,232092
3.81767416,232095
3.83145189285,232098
3.83129000664,232101
3.82407808304,232104
3.83263206482,232107
3.82444906235,232110
3.82987594604,232113
3.83538508415,232116
3.82827091217,232119
3.83179998398,232122
3.8336520195,232125
3.82680487633,232128
3.8248000145,232131
3.83635687828,232134
3.83606696129,232137
3.83233690262,232140
3.88838195801,232143
4.76583886147,232146
4.19218301773,232149
3.84534811974,232152
3.84139108658,232155
3.84336900711,232158
3.8342859745,232161
3.84056901932,232164
3.84260702133,232167
3.92024993896,232170
3.85760784149,232173
3.8485929966,232176
3.84425210953,232179
3.84526801109,232182
3.84986186028,232185
3.84881711006,232188
3.8453950882,232191
3.84740996361,232194
3.84632515907,232197
