Time,Bytes
0.126870155334,65536
0.125366926193,65536
0.124849081039,65536
0.124957084656,65536
0.125393867493,65536
0.126564025879,65536
0.124493122101,65536
0.124634981155,65536
0.125097990036,65536
0.125494003296,65536
0.125206947327,65536
0.124734163284,65536
0.125012874603,65536
0.126627922058,65536
0.125288009644,65536
0.126356124878,65536
0.124860048294,65536
0.124727010727,65536
0.124872922897,65536
0.125355958939,65536
0.12596487999,65536
0.126708030701,65536
0.124745130539,65536
0.124855041504,65536
0.125343084335,65536
