Time,Bytes
0.497535943985,262144
0.492789983749,262144
0.494737148285,262144
0.494396924973,262144
0.495079040527,262144
0.503923892975,262144
0.496380090714,262144
0.495043039322,262144
0.494850873947,262144
0.493520021439,262144
0.494294881821,262144
0.502424955368,262144
0.495983123779,262144
0.49477314949,262144
0.49485206604,262144
0.498948812485,262144
0.496111154556,262144
0.495769023895,262144
0.494086027145,262144
0.49581694603,262144
0.495703935623,262144
0.508584976196,262144
0.493924856186,262144
0.49538898468,262144
0.495142936707,262144
