Time,Bytes
16.8503789902,8388608
16.9237511158,8388608
16.7925269604,8388608
16.7890660763,8388608
16.7873959541,8388608
16.9682381153,8388608
16.8854598999,8388608
16.8383860588,8388608
16.8924920559,8388608
16.844326973,8388608
16.8417711258,8388608
16.8932020664,8388608
16.9919559956,8388608
16.900192976,8388608
16.9336619377,8388608
18.7590501308,8388608
16.9098699093,8388608
16.8695189953,8388608
16.9232721329,8388608
16.990986824,8388608
17.0267488956,8388608
16.9304978848,8388608
16.8536779881,8388608
16.9612400532,8388608
17.0870730877,8388608
