DATA_SIZE,MICROBLAZE_TIME,REFERENCE_TIME
80,0.002752,0.000026
80,0.000354,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000344,0.000021
80,0.000335,0.000021
80,0.000354,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000350,0.000021
80,0.000351,0.000021
80,0.000350,0.000020
80,0.000350,0.000020
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000324,0.000021
80,0.000355,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000350,0.000020
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000345,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000350,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000339,0.000021
80,0.000354,0.000021
80,0.000351,0.000020
80,0.000353,0.000021
80,0.000345,0.000021
80,0.000353,0.000021
80,0.000351,0.000020
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000350,0.000021
80,0.000351,0.000021
80,0.000353,0.000021
80,0.000357,0.000021
80,0.000354,0.000021
80,0.000347,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000344,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000020
80,0.000352,0.000020
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000344,0.000021
80,0.000354,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000353,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000021
80,0.000347,0.000021
80,0.000353,0.000021
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000359,0.000021
80,0.000351,0.000020
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000020
80,0.000355,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000020
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000345,0.000021
80,0.000354,0.000020
80,0.000351,0.000021
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000020
80,0.000351,0.000020
80,0.000352,0.000021
80,0.000367,0.000020
80,0.000357,0.000021
80,0.000353,0.000021
80,0.000353,0.000021
80,0.000359,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000353,0.000020
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000020
80,0.000352,0.000020
80,0.000351,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000020
80,0.000353,0.000020
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000361,0.000020
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000351,0.000020
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000354,0.000021
80,0.000354,0.000021
80,0.000353,0.000021
80,0.000352,0.000020
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000353,0.000021
80,0.000353,0.000021
80,0.000352,0.000020
80,0.000363,0.000021
80,0.000354,0.000021
80,0.000352,0.000021
80,0.000352,0.000020
80,0.000352,0.000021
80,0.000352,0.000021
80,0.000352,0.000020
