DATA_SIZE,MICROBLAZE_TIME,REFERENCE_TIME
16384,0.040084,0.002038
16384,0.039991,0.002044
16384,0.040083,0.002044
16384,0.040079,0.002038
16384,0.039942,0.002052
16384,0.040080,0.002038
16384,0.040084,0.002044
16384,0.040083,0.002038
16384,0.040079,0.002044
16384,0.040084,0.002038
16384,0.040079,0.002044
16384,0.040083,0.002038
16384,0.040083,0.002043
16384,0.040079,0.002038
16384,0.040084,0.002038
20480,0.050027,0.002543
20480,0.050024,0.002543
20480,0.050021,0.002543
20480,0.050024,0.002549
20480,0.050020,0.002550
20480,0.050024,0.002547
20480,0.050020,0.002549
20480,0.050021,0.002543
20480,0.050030,0.002586
20480,0.050014,0.002543
20480,0.050026,0.002549
20480,0.050020,0.002549
20480,0.050025,0.002548
20480,0.050025,0.002549
20480,0.050025,0.002542
20480,0.050021,0.002542
20480,0.050026,0.002548
20480,0.050020,0.002549
20480,0.050025,0.002548
20480,0.050021,0.002552
20480,0.050025,0.002548
20480,0.050020,0.002543
20480,0.050025,0.002542
20480,0.050022,0.002602
20480,0.050026,0.002549
24576,0.059966,0.003053
24576,0.059952,0.003047
24576,0.059931,0.003053
24576,0.059962,0.003054
24576,0.059963,0.003052
24576,0.059784,0.003053
24576,0.059961,0.003053
24576,0.059966,0.003056
24576,0.059966,0.003052
24576,0.059966,0.003047
24576,0.059967,0.003052
24576,0.059961,0.003052
24576,0.059961,0.003053
24576,0.059966,0.003047
24576,0.059960,0.003052
24576,0.059961,0.003054
24576,0.059971,0.003053
24576,0.059962,0.003047
24576,0.059966,0.003053
24576,0.059962,0.003053
24576,0.059911,0.003053
24576,0.059966,0.003047
24576,0.059965,0.003052
24576,0.059962,0.003052
24576,0.059966,0.003053
28672,0.069903,0.003556
28672,0.069902,0.003551
28672,0.069907,0.003558
28672,0.069907,0.003557
28672,0.069903,0.003558
28672,0.069736,0.003560
28672,0.069911,0.003556
28672,0.069863,0.003557
28672,0.069909,0.003557
28672,0.069903,0.003551
28672,0.069907,0.003557
28672,0.069902,0.003558
28672,0.069721,0.003563
28672,0.069908,0.003558
28672,0.069907,0.003559
28672,0.069908,0.003557
28672,0.069902,0.003558
28672,0.069907,0.003553
28672,0.069902,0.003559
28672,0.069902,0.003558
28672,0.069906,0.003559
28672,0.069907,0.003560
28672,0.069531,0.003555
28672,0.069901,0.003557
28672,0.069902,0.003558
32768,0.079850,0.004061
32768,0.079844,0.004062
32768,0.079843,0.004062
32768,0.079845,0.004061
32768,0.079838,0.004065
32768,0.079842,0.004064
32768,0.079835,0.004064
32768,0.079847,0.004060
32768,0.079776,0.004061
32768,0.079837,0.004062
32768,0.079844,0.004062
32768,0.079850,0.004061
32768,0.079849,0.004063
32768,0.079847,0.004065
32768,0.079732,0.004066
32768,0.079843,0.004061
32768,0.079843,0.004062
32768,0.079843,0.004061
32768,0.079847,0.004061
32768,0.079847,0.004061
32768,0.079832,0.004062
32768,0.079844,0.004062
32768,0.079818,0.004063
32768,0.079844,0.004061
32768,0.079848,0.004062
36864,0.089789,0.004567
36864,0.089789,0.004566
36864,0.089810,0.004565
36864,0.089785,0.004565
36864,0.089643,0.004568
36864,0.089788,0.004566
36864,0.089722,0.004566
36864,0.089785,0.004570
36864,0.089789,0.004566
36864,0.089785,0.004565
36864,0.089785,0.004565
36864,0.089784,0.004567
36864,0.089738,0.004576
36864,0.089796,0.004566
36864,0.089783,0.004565
36864,0.089785,0.004567
36864,0.089790,0.004567
36864,0.089783,0.004571
36864,0.089789,0.004567
36864,0.089794,0.004565
36864,0.089785,0.004566
36864,0.089697,0.004568
36864,0.089783,0.004571
36864,0.089787,0.004566
36864,0.089545,0.004573
40960,0.099581,0.005076
40960,0.099727,0.005069
40960,0.099652,0.005081
40960,0.099732,0.005074
40960,0.099727,0.005071
40960,0.099726,0.005069
40960,0.099731,0.005073
40960,0.099726,0.005078
40960,0.099732,0.005070
40960,0.099599,0.005075
40960,0.099733,0.005070
40960,0.099715,0.005071
40960,0.099725,0.005076
40960,0.099681,0.005070
40960,0.099724,0.005070
40960,0.099727,0.005072
40960,0.099725,0.005070
40960,0.099732,0.005076
40960,0.099725,0.005069
40960,0.099607,0.005072
40960,0.099726,0.005070
40960,0.099655,0.005076
40960,0.099727,0.005077
40960,0.099726,0.005071
40960,0.099731,0.005071
45056,0.109662,0.005574
45056,0.109666,0.005619
45056,0.109672,0.005580
45056,0.109491,0.005589
45056,0.109666,0.005573
45056,0.109657,0.005574
45056,0.109662,0.005575
45056,0.109667,0.005579
45056,0.109668,0.005580
45056,0.109672,0.005574
45056,0.109670,0.005576
45056,0.109668,0.005574
45056,0.109676,0.005581
45056,0.109672,0.005582
45056,0.109651,0.005579
45056,0.109670,0.005574
45056,0.109666,0.005575
45056,0.109667,0.005574
45056,0.109667,0.005578
45056,0.109669,0.005579
45056,0.109663,0.005574
45056,0.109666,0.005574
45056,0.109494,0.005582
45056,0.109668,0.005580
45056,0.109615,0.005579
49152,0.119608,0.006078
49152,0.119606,0.006085
49152,0.119610,0.006085
49152,0.119607,0.006080
49152,0.119442,0.006089
49152,0.119609,0.006084
49152,0.119608,0.006085
49152,0.119613,0.006078
49152,0.119610,0.006087
49152,0.119613,0.006078
49152,0.119609,0.006079
49152,0.119607,0.006085
49152,0.119603,0.006079
49152,0.119613,0.006084
49152,0.119601,0.006086
49152,0.119608,0.006087
49152,0.119602,0.006079
49152,0.119608,0.006084
49152,0.119609,0.006084
49152,0.119613,0.006080
49152,0.119403,0.006087
49152,0.119550,0.006078
49152,0.119608,0.006084
49152,0.119613,0.006079
49152,0.119605,0.006083
53248,0.129551,0.006589
53248,0.129550,0.006588
53248,0.129547,0.006588
53248,0.129552,0.006588
53248,0.129549,0.006588
53248,0.129495,0.006599
53248,0.129549,0.006588
53248,0.129547,0.006590
53248,0.129549,0.006588
53248,0.129549,0.006588
53248,0.129437,0.006607
53248,0.129496,0.006588
53248,0.129552,0.006583
53248,0.129545,0.006589
53248,0.129606,0.006583
53248,0.129554,0.006582
53248,0.129547,0.006584
53248,0.129549,0.006583
53248,0.129550,0.006584
53248,0.129546,0.006582
53248,0.129549,0.006587
53248,0.129536,0.006597
53248,0.129554,0.006587
53248,0.129550,0.006590
53248,0.129552,0.006592
57344,0.139438,0.007088
57344,0.139418,0.007098
57344,0.139494,0.007092
57344,0.139487,0.007091
57344,0.139497,0.007093
57344,0.139492,0.007094
57344,0.139497,0.007087
57344,0.139492,0.007092
57344,0.139478,0.007101
57344,0.139488,0.007087
57344,0.139489,0.007169
57344,0.139495,0.007093
57344,0.139486,0.007087
57344,0.139379,0.007099
57344,0.139486,0.007101
57344,0.139440,0.007095
57344,0.139485,0.007094
57344,0.138849,0.007096
57344,0.139492,0.007087
57344,0.139489,0.007093
57344,0.139490,0.007097
57344,0.139490,0.007088
57344,0.139482,0.007094
57344,0.139491,0.007093
57344,0.139491,0.007087
61440,0.149439,0.007603
61440,0.149432,0.007599
61440,0.149329,0.007602
61440,0.149362,0.007591
61440,0.149433,0.007602
61440,0.149430,0.007597
61440,0.149438,0.007597
61440,0.149428,0.007598
61440,0.149432,0.007598
61440,0.149426,0.007597
61440,0.149427,0.007601
61440,0.149431,0.007597
61440,0.149433,0.007596
61440,0.149299,0.007607
61440,0.149426,0.007591
61440,0.149336,0.007601
61440,0.149372,0.007598
61440,0.149427,0.007601
61440,0.149430,0.007598
61440,0.149432,0.007600
61440,0.149433,0.007598
61440,0.149431,0.007596
61440,0.149432,0.007599
61440,0.149435,0.007597
61440,0.149427,0.007596
65536,0.159377,0.008101
65536,0.159369,0.008101
65536,0.159213,0.008108
65536,0.159322,0.008101
65536,0.159369,0.008101
65536,0.159374,0.008101
65536,0.159372,0.008103
65536,0.159375,0.008101
65536,0.159367,0.008101
65536,0.159374,0.008100
65536,0.159325,0.008103
65536,0.159368,0.008106
65536,0.159374,0.008105
65536,0.159368,0.008100
65536,0.159326,0.008110
65536,0.159366,0.008101
65536,0.159374,0.008101
65536,0.159370,0.008101
65536,0.159376,0.008101
65536,0.159369,0.008103
65536,0.159374,0.008106
65536,0.159373,0.008103
65536,0.159376,0.008106
65536,0.159369,0.008102
65536,0.159381,0.008102
69632,0.169316,0.008610
69632,0.169227,0.008607
69632,0.169115,0.008611
69632,0.169323,0.008605
69632,0.169313,0.008604
69632,0.169321,0.008606
69632,0.169310,0.008609
69632,0.169311,0.008613
69632,0.169320,0.008608
69632,0.169266,0.008611
69632,0.169308,0.008611
69632,0.169315,0.008606
69632,0.169142,0.008616
69632,0.169255,0.008605
69632,0.169275,0.008611
69632,0.169314,0.008614
69632,0.169316,0.008611
69632,0.169315,0.008609
69632,0.169315,0.008613
69632,0.169308,0.008607
69632,0.169310,0.008616
69632,0.169310,0.008607
69632,0.169314,0.008617
69632,0.169314,0.008663
69632,0.169284,0.008610
73728,0.179255,0.009119
73728,0.179115,0.009115
73728,0.179253,0.009115
73728,0.179261,0.009114
73728,0.179256,0.009110
73728,0.179258,0.009113
73728,0.179201,0.009116
73728,0.179251,0.009109
73728,0.179250,0.009122
73728,0.179060,0.009121
73728,0.179220,0.009110
73728,0.179256,0.009116
73728,0.179225,0.009119
73728,0.179255,0.009113
73728,0.179255,0.009116
73728,0.179249,0.009110
73728,0.179255,0.009112
73728,0.179251,0.009114
73728,0.179256,0.009165
73728,0.179256,0.009117
73728,0.179069,0.009117
73728,0.179202,0.009111
73728,0.179252,0.009109
73728,0.179071,0.009119
73728,0.179252,0.009111
77824,0.189191,0.009614
77824,0.189190,0.009620
77824,0.189130,0.009616
77824,0.189195,0.009619
77824,0.189195,0.009619
77824,0.189074,0.009624
77824,0.189128,0.009614
77824,0.189197,0.009614
77824,0.189190,0.009618
77824,0.189017,0.009622
77824,0.189192,0.009614
77824,0.189180,0.009619
77824,0.189196,0.009623
77824,0.189191,0.009613
77824,0.189201,0.009614
77824,0.189026,0.009621
77824,0.189140,0.009615
77824,0.189198,0.009614
77824,0.189191,0.009621
77824,0.189127,0.009629
77824,0.189191,0.009616
77824,0.189197,0.009613
77824,0.188702,0.009624
77824,0.189196,0.009622
77824,0.189196,0.009615
81920,0.198933,0.010126
81920,0.199075,0.010124
81920,0.199130,0.010119
81920,0.199137,0.010123
81920,0.199132,0.010126
81920,0.199111,0.010125
81920,0.199127,0.010128
81920,0.199142,0.010125
81920,0.199007,0.010121
81920,0.199134,0.010123
81920,0.198922,0.010126
81920,0.199133,0.010120
81920,0.199132,0.010124
81920,0.199133,0.010123
81920,0.199134,0.010118
81920,0.199112,0.010131
81920,0.199083,0.010124
81920,0.199144,0.010120
81920,0.199135,0.010135
81920,0.198963,0.010124
81920,0.199067,0.010118
81920,0.199143,0.010130
81920,0.199144,0.010130
81920,0.199136,0.010118
81920,0.199133,0.010129
86016,0.208900,0.010636
86016,0.209073,0.010627
86016,0.209077,0.010622
86016,0.209072,0.010631
86016,0.208911,0.010626
86016,0.209066,0.010629
86016,0.209078,0.010633
86016,0.209079,0.010629
86016,0.209075,0.010628
86016,0.209069,0.010627
86016,0.208864,0.010633
86016,0.209080,0.010633
86016,0.209079,0.010628
86016,0.208730,0.010641
86016,0.209074,0.010628
86016,0.209077,0.010627
86016,0.209073,0.010631
86016,0.209076,0.010627
86016,0.209075,0.010626
86016,0.208893,0.010637
86016,0.209075,0.010622
86016,0.209073,0.010625
86016,0.208969,0.010635
86016,0.209018,0.010624
86016,0.209067,0.010621
90112,0.219025,0.011132
90112,0.219012,0.011127
90112,0.219021,0.011132
90112,0.218963,0.011129
90112,0.218836,0.011138
90112,0.219016,0.011133
90112,0.218846,0.011137
90112,0.219019,0.011139
90112,0.219019,0.011131
90112,0.219020,0.011133
90112,0.219016,0.011133
90112,0.219005,0.011140
90112,0.219020,0.011127
90112,0.218939,0.011139
90112,0.219039,0.011136
90112,0.218950,0.011133
90112,0.219023,0.011135
90112,0.219020,0.011136
90112,0.219018,0.011133
90112,0.219005,0.011127
90112,0.218964,0.011133
90112,0.219013,0.011126
90112,0.218888,0.011145
90112,0.218902,0.011134
90112,0.218962,0.011135
94208,0.228958,0.011639
94208,0.228959,0.011636
94208,0.228958,0.011637
94208,0.228957,0.011638
94208,0.228953,0.011637
94208,0.228965,0.011637
94208,0.228826,0.011649
94208,0.228892,0.011633
94208,0.228965,0.011636
94208,0.228958,0.011694
94208,0.228961,0.011637
94208,0.228951,0.011642
94208,0.228905,0.011639
94208,0.228954,0.011635
94208,0.228958,0.011636
94208,0.228580,0.011643
94208,0.228954,0.011640
94208,0.228956,0.011637
94208,0.228984,0.011644
94208,0.228952,0.011638
94208,0.228967,0.011646
94208,0.228959,0.011639
94208,0.228961,0.011642
94208,0.228780,0.011642
94208,0.228784,0.011646
98304,0.238902,0.012140
98304,0.238893,0.012147
98304,0.238897,0.012142
98304,0.238850,0.012143
98304,0.238895,0.012141
98304,0.238898,0.012142
98304,0.238821,0.012142
98304,0.238739,0.012150
98304,0.238899,0.012149
98304,0.238904,0.012144
98304,0.238900,0.012141
98304,0.238893,0.012143
98304,0.238902,0.012148
98304,0.238898,0.012143
98304,0.238720,0.012144
98304,0.238840,0.012217
98304,0.238901,0.012148
98304,0.238901,0.012143
98304,0.238896,0.012144
98304,0.238836,0.012141
98304,0.238900,0.012142
98304,0.238898,0.012145
98304,0.238890,0.012146
98304,0.238848,0.012140
98304,0.238713,0.012148
102400,0.248840,0.012645
102400,0.248843,0.012650
102400,0.248850,0.012646
102400,0.248838,0.012651
102400,0.248834,0.012646
102400,0.248763,0.012648
102400,0.248841,0.012644
102400,0.248732,0.012655
102400,0.248847,0.012646
102400,0.248833,0.012657
102400,0.248784,0.012652
102400,0.248834,0.012652
102400,0.248713,0.012655
102400,0.248785,0.012650
102400,0.248838,0.012696
102400,0.248797,0.012662
102400,0.248840,0.012646
102400,0.248825,0.012645
102400,0.248846,0.012647
102400,0.248842,0.012651
102400,0.248688,0.012650
102400,0.248775,0.012648
102400,0.248839,0.012656
102400,0.248784,0.012662
102400,0.248834,0.012653
106496,0.258731,0.013156
106496,0.258785,0.013156
106496,0.258776,0.013155
106496,0.258558,0.013158
106496,0.258779,0.013159
106496,0.258781,0.013154
106496,0.258618,0.013164
106496,0.258781,0.013155
106496,0.258780,0.013156
106496,0.258779,0.013157
106496,0.258626,0.013156
106496,0.258779,0.013161
106496,0.258784,0.013154
106496,0.258780,0.013154
106496,0.258776,0.013161
106496,0.258772,0.013162
106496,0.258780,0.013158
106496,0.258594,0.013156
106496,0.258775,0.013155
106496,0.258777,0.013157
106496,0.258786,0.013158
106496,0.258770,0.013156
106496,0.258752,0.013162
106496,0.258688,0.013154
106496,0.258782,0.013159
110592,0.268488,0.013656
110592,0.268717,0.013660
110592,0.268728,0.013662
110592,0.268726,0.013657
110592,0.268480,0.013676
110592,0.268716,0.013660
110592,0.268720,0.013661
110592,0.268522,0.013667
110592,0.268721,0.013653
110592,0.268717,0.013667
110592,0.268716,0.013661
110592,0.268716,0.013661
110592,0.268535,0.013668
110592,0.268722,0.013702
110592,0.268574,0.013663
110592,0.268717,0.013654
110592,0.268721,0.013661
110592,0.268720,0.013661
110592,0.268713,0.013661
110592,0.268530,0.013681
110592,0.268726,0.013669
110592,0.268544,0.013684
110592,0.268717,0.013670
110592,0.268717,0.013654
110592,0.268720,0.013656
114688,0.278657,0.014160
114688,0.278661,0.014157
114688,0.278638,0.014177
114688,0.278500,0.014169
114688,0.278665,0.014169
114688,0.278540,0.014166
114688,0.278661,0.014173
114688,0.278599,0.014159
114688,0.278664,0.014157
114688,0.278617,0.014173
114688,0.278439,0.014166
114688,0.278649,0.014169
114688,0.278657,0.014158
114688,0.278661,0.014161
114688,0.278652,0.014169
114688,0.278661,0.014172
114688,0.278512,0.014166
114688,0.278511,0.014163
114688,0.278657,0.014168
114688,0.278659,0.014176
114688,0.278658,0.014171
114688,0.278662,0.014160
114688,0.278651,0.014159
114688,0.278433,0.014181
114688,0.278601,0.014165
118784,0.288604,0.014669
118784,0.288603,0.014679
118784,0.288605,0.014714
118784,0.288603,0.014664
118784,0.288604,0.014675
118784,0.288259,0.014688
118784,0.288598,0.014668
118784,0.288609,0.014666
118784,0.288605,0.014672
118784,0.288550,0.014661
118784,0.288604,0.014669
118784,0.288605,0.014681
118784,0.288341,0.014681
118784,0.288597,0.014676
118784,0.288599,0.014662
118784,0.288592,0.014666
118784,0.288604,0.014666
118784,0.288601,0.014669
118784,0.288411,0.014673
118784,0.288362,0.014687
118784,0.288609,0.014664
118784,0.288605,0.014664
118784,0.288604,0.014677
118784,0.288603,0.014668
118784,0.288604,0.014670
122880,0.298318,0.015177
122880,0.298552,0.015186
122880,0.298541,0.015170
122880,0.298550,0.015175
122880,0.298543,0.015172
122880,0.298538,0.015179
122880,0.298458,0.015184
122880,0.298485,0.015166
122880,0.298366,0.015180
122880,0.298544,0.015166
122880,0.298494,0.015174
122880,0.298539,0.015172
122880,0.298540,0.015175
122880,0.298386,0.015177
122880,0.298541,0.015172
122880,0.298366,0.015182
122880,0.298531,0.015215
122880,0.298539,0.015182
122880,0.298538,0.015168
122880,0.298378,0.015178
122880,0.298543,0.015168
122880,0.298532,0.015259
122880,0.298528,0.015182
122880,0.298489,0.015172
122880,0.298544,0.015172
126976,0.308306,0.015678
126976,0.308432,0.015684
126976,0.308481,0.015684
126976,0.308308,0.015694
126976,0.308495,0.015681
126976,0.308492,0.015689
126976,0.308323,0.015683
126976,0.308490,0.015679
126976,0.308480,0.015676
126976,0.308487,0.015683
126976,0.308267,0.015685
126976,0.308480,0.015676
126976,0.308519,0.015679
126976,0.308277,0.015680
126976,0.308485,0.015679
126976,0.308487,0.015676
126976,0.308312,0.015703
126976,0.308491,0.015678
126976,0.308490,0.015682
126976,0.308334,0.015682
126976,0.308483,0.015674
126976,0.308486,0.015678
126976,0.308474,0.015678
126976,0.308402,0.015684
126976,0.308502,0.015675
131072,0.318216,0.016199
131072,0.318427,0.016189
131072,0.318426,0.016193
131072,0.318430,0.016192
131072,0.318239,0.016190
131072,0.318299,0.016190
131072,0.318260,0.016210
131072,0.318424,0.016181
131072,0.318428,0.016179
131072,0.318425,0.016181
131072,0.318210,0.016192
131072,0.318421,0.016180
131072,0.318236,0.016184
131072,0.318427,0.016184
131072,0.318430,0.016189
131072,0.318418,0.016182
131072,0.318431,0.016180
131072,0.318242,0.016186
131072,0.318239,0.016183
131072,0.318437,0.016185
131072,0.318425,0.016181
131072,0.318419,0.016182
131072,0.318375,0.016181
131072,0.318418,0.016195
131072,0.318258,0.016184
135168,0.328366,0.016693
135168,0.328364,0.016685
135168,0.328365,0.016699
135168,0.328368,0.016694
135168,0.328324,0.016718
135168,0.328194,0.016690
135168,0.328365,0.016696
135168,0.328363,0.016695
135168,0.328313,0.016697
135168,0.328362,0.016686
135168,0.328177,0.016750
135168,0.328303,0.016685
135168,0.328358,0.016689
135168,0.328362,0.016691
135168,0.328363,0.016686
135168,0.328364,0.016683
135168,0.328199,0.016759
135168,0.328301,0.016692
135168,0.328362,0.016689
135168,0.328362,0.016687
135168,0.328308,0.016692
135168,0.328365,0.016686
135168,0.328223,0.016688
135168,0.328204,0.016691
135168,0.328364,0.016684
139264,0.338295,0.017197
139264,0.338309,0.017197
139264,0.338305,0.017200
139264,0.338085,0.017192
139264,0.338119,0.017194
139264,0.338305,0.017191
139264,0.338258,0.017191
139264,0.338316,0.017193
139264,0.338248,0.017196
139264,0.338308,0.017197
139264,0.338121,0.017200
139264,0.338303,0.017198
139264,0.338308,0.017195
139264,0.338305,0.017189
139264,0.338261,0.017196
139264,0.338308,0.017188
139264,0.338293,0.017198
139264,0.338310,0.017191
139264,0.338249,0.017190
139264,0.338225,0.017194
139264,0.338241,0.017198
139264,0.338304,0.017207
139264,0.338298,0.017204
139264,0.338293,0.017192
139264,0.338305,0.017191
143360,0.348247,0.017717
143360,0.348252,0.017693
143360,0.348254,0.017710
143360,0.348230,0.017694
143360,0.348208,0.017713
143360,0.348241,0.017697
143360,0.348225,0.017706
143360,0.348253,0.017696
143360,0.348241,0.017720
143360,0.348237,0.017693
143360,0.348254,0.017699
143360,0.348188,0.017704
143360,0.348253,0.017696
143360,0.348249,0.017694
143360,0.348241,0.017706
143360,0.348198,0.017696
143360,0.348254,0.017698
143360,0.348195,0.017695
143360,0.348251,0.017702
143360,0.348259,0.017693
143360,0.348247,0.017709
143360,0.348249,0.017694
143360,0.348192,0.017702
143360,0.348243,0.017700
143360,0.348246,0.017696
147456,0.358194,0.018287
147456,0.358129,0.018209
147456,0.358175,0.018204
147456,0.358158,0.018206
147456,0.358194,0.018206
147456,0.358192,0.018202
147456,0.358181,0.018223
147456,0.358183,0.018202
147456,0.358123,0.018205
147456,0.358182,0.018199
147456,0.358190,0.018203
147456,0.357545,0.018218
147456,0.358192,0.018215
147456,0.358139,0.018212
147456,0.358186,0.018206
147456,0.358183,0.018215
147456,0.358175,0.018205
147456,0.358175,0.018222
147456,0.358188,0.018251
147456,0.358132,0.018209
147456,0.358193,0.018206
147456,0.358189,0.018209
147456,0.358129,0.018204
147456,0.358188,0.018220
147456,0.358117,0.018198
151552,0.368127,0.018717
151552,0.368128,0.018718
151552,0.368127,0.018711
151552,0.368123,0.018801
151552,0.368064,0.018712
151552,0.368129,0.018707
151552,0.368129,0.018702
151552,0.368093,0.018714
151552,0.368127,0.018710
151552,0.368110,0.018737
151552,0.368126,0.018717
151552,0.368126,0.018707
151552,0.368117,0.018711
151552,0.368123,0.018703
151552,0.368128,0.018739
151552,0.368127,0.018713
151552,0.368119,0.018713
151552,0.368125,0.018701
151552,0.368081,0.018711
151552,0.368127,0.018775
151552,0.368108,0.018711
151552,0.368127,0.018704
151552,0.368126,0.018710
151552,0.368127,0.018710
151552,0.368125,0.018713
155648,0.378014,0.019222
155648,0.378063,0.019212
155648,0.378068,0.019215
155648,0.378013,0.019211
155648,0.378064,0.019212
155648,0.378017,0.019208
155648,0.378073,0.019234
155648,0.378065,0.019222
155648,0.378074,0.019206
155648,0.378070,0.019212
155648,0.378033,0.019216
155648,0.378066,0.019214
155648,0.378065,0.019211
155648,0.378014,0.019215
155648,0.378067,0.019206
155648,0.378052,0.019218
155648,0.378073,0.019231
155648,0.378067,0.019212
155648,0.378074,0.019215
155648,0.378089,0.019212
155648,0.378017,0.019218
155648,0.378066,0.019212
155648,0.378072,0.019230
155648,0.378026,0.019222
155648,0.378064,0.019212
159744,0.387951,0.019722
159744,0.388004,0.019715
159744,0.388016,0.019724
159744,0.388008,0.019763
159744,0.387995,0.019717
159744,0.387979,0.019721
159744,0.388016,0.019717
159744,0.388014,0.019729
159744,0.387954,0.019710
159744,0.388010,0.019722
159744,0.387974,0.019723
159744,0.388013,0.019723
159744,0.388010,0.019727
159744,0.388005,0.019716
159744,0.388009,0.019724
159744,0.387939,0.019716
159744,0.388010,0.019721
159744,0.388034,0.019726
159744,0.388002,0.019728
159744,0.388014,0.019733
159744,0.387940,0.019717
159744,0.388006,0.019724
159744,0.388011,0.019720
159744,0.388016,0.019729
159744,0.388013,0.019734
163840,0.397954,0.020220
163840,0.397958,0.020224
163840,0.397906,0.020219
163840,0.397953,0.020227
163840,0.397888,0.020232
163840,0.397947,0.020222
163840,0.397946,0.020223
163840,0.397942,0.020219
163840,0.397949,0.020227
163840,0.397901,0.020224
163840,0.397948,0.020234
163840,0.397942,0.020242
163840,0.397900,0.020284
163840,0.397955,0.020230
163840,0.397892,0.020222
163840,0.397949,0.020232
163840,0.397953,0.020225
163840,0.397879,0.020221
163840,0.397950,0.020281
163840,0.397892,0.020226
163840,0.397951,0.020232
163840,0.397940,0.020235
163840,0.397951,0.020219
163840,0.397881,0.020245
163840,0.397948,0.020226
167936,0.407891,0.020730
167936,0.407889,0.020740
167936,0.407886,0.020722
167936,0.407821,0.020738
167936,0.407882,0.020727
167936,0.407872,0.020727
167936,0.407842,0.020737
167936,0.4
