DATA_SIZE,MICROBLAZE_TIME,REFERENCE_TIME
80,0.002763,0.000025
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000318,0.000021
80,0.000319,0.000021
80,0.000319,0.000028
80,0.000319,0.000021
80,0.000318,0.000021
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000318,0.000021
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000320,0.000021
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000318,0.000021
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000318,0.000021
80,0.000319,0.000020
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000320,0.000021
80,0.000319,0.000020
80,0.000319,0.000020
80,0.000319,0.000021
80,0.000319,0.000020
80,0.000318,0.000021
160,0.000630,0.000036
160,0.000629,0.000037
160,0.000630,0.000037
160,0.000630,0.000037
160,0.000629,0.000037
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000629,0.000036
160,0.000629,0.000037
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000629,0.000036
160,0.000629,0.000037
160,0.000629,0.000037
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000629,0.000036
160,0.000629,0.000042
160,0.000629,0.000036
160,0.000630,0.000037
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000629,0.000037
160,0.000630,0.000037
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000629,0.000036
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000629,0.000036
160,0.000630,0.000036
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000630,0.000037
160,0.000629,0.000037
160,0.000630,0.000037
160,0.000630,0.000036
160,0.000629,0.000036
160,0.000629,0.000037
160,0.000629,0.000037
160,0.000629,0.000037
160,0.000629,0.000037
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000629,0.000037
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000629,0.000036
240,0.000630,0.000037
240,0.000629,0.000037
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000037
240,0.000629,0.000037
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000636,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000629,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000629,0.000036
240,0.000629,0.000037
240,0.000630,0.000037
240,0.000630,0.000036
240,0.000629,0.000037
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000629,0.000036
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000629,0.000036
240,0.000629,0.000037
240,0.000630,0.000036
240,0.000630,0.000036
240,0.000623,0.000036
240,0.000630,0.000036
240,0.000629,0.000036
240,0.000629,0.000037
240,0.000630,0.000037
240,0.000630,0.000036
240,0.000630,0.000037
240,0.000630,0.000037
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000053
320,0.000940,0.000053
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000053
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000053
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000053
320,0.000940,0.000052
320,0.000941,0.000053
320,0.000941,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000941,0.000052
320,0.000941,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
320,0.000940,0.000052
320,0.000941,0.000052
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001250,0.000068
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001250,0.000068
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001250,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001250,0.000068
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000069
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001252,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001246,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001251,0.000067
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001251,0.000068
400,0.001252,0.000068
400,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001250,0.000068
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001252,0.000068
480,0.001251,0.000068
480,0.001250,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000067
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001261,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000075
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001251,0.000074
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001250,0.000074
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001250,0.000074
480,0.001251,0.000067
480,0.001251,0.000068
480,0.001251,0.000074
480,0.001251,0.000068
480,0.001251,0.000068
480,0.001250,0.000068
480,0.001256,0.000068
480,0.001251,0.000068
480,0.001251,0.000068
560,0.001561,0.000083
560,0.001561,0.000084
560,0.001561,0.000083
560,0.001561,0.000083
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001556,0.000083
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001561,0.000084
560,0.001562,0.000084
560,0.001561,0.000084
560,0.001568,0.000084
560,0.001561,0.000084
560,0.001561,0.000083
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001561,0.000084
560,0.001561,0.000084
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000083
560,0.001561,0.000084
560,0.001561,0.000084
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001561,0.000084
560,0.001561,0.000084
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000083
560,0.001561,0.000084
560,0.001561,0.000084
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001561,0.000090
560,0.001562,0.000084
560,0.001562,0.000083
560,0.001562,0.000084
560,0.001562,0.000083
640,0.001872,0.000099
640,0.001872,0.000099
640,0.001872,0.000100
640,0.001872,0.000100
640,0.001873,0.000099
640,0.001872,0.000099
640,0.001873,0.000099
640,0.001872,0.000099
640,0.001872,0.000100
640,0.001872,0.000100
640,0.001873,0.000100
640,0.001872,0.000099
640,0.001872,0.000100
640,0.001872,0.000100
640,0.001868,0.000100
640,0.001872,0.000099
640,0.001873,0.000099
640,0.001872,0.000099
640,0.001872,0.000100
640,0.001872,0.000100
640,0.001873,0.000100
640,0.001872,0.000099
640,0.001873,0.000099
640,0.001872,0.000100
640,0.001873,0.000100
640,0.001872,0.000100
640,0.001873,0.000100
640,0.001873,0.000099
640,0.001872,0.000106
640,0.001872,0.000099
640,0.001872,0.000106
640,0.001872,0.000100
640,0.001873,0.000105
640,0.001873,0.000100
640,0.001872,0.000099
640,0.001872,0.000100
640,0.001873,0.000099
640,0.001872,0.000099
640,0.001872,0.000099
640,0.001873,0.000099
640,0.001873,0.000100
640,0.001872,0.000099
640,0.001873,0.000099
640,0.001872,0.000099
640,0.001873,0.000099
640,0.001872,0.000099
640,0.001872,0.000099
640,0.001817,0.000100
640,0.001872,0.000100
640,0.001873,0.000099
720,0.001872,0.000099
720,0.001876,0.000099
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001873,0.000100
720,0.001872,0.000099
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001873,0.000100
720,0.001872,0.000100
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001873,0.000100
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001867,0.000099
720,0.001872,0.000100
720,0.001873,0.000099
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001872,0.000099
720,0.001873,0.000100
720,0.001872,0.000100
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001873,0.000100
720,0.001872,0.000100
720,0.001873,0.000099
720,0.001873,0.000099
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001873,0.000099
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001873,0.000099
720,0.001872,0.000099
720,0.001864,0.000100
720,0.001872,0.000099
720,0.001873,0.000099
720,0.001872,0.000099
720,0.001872,0.000099
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001873,0.000099
720,0.001872,0.000100
720,0.001872,0.000100
720,0.001873,0.000099
800,0.002183,0.000115
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002182,0.000115
800,0.002179,0.000115
800,0.002182,0.000115
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002182,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000121
800,0.002182,0.000116
800,0.002183,0.000116
800,0.002182,0.000116
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002182,0.000115
800,0.002183,0.000116
800,0.002183,0.000116
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002184,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000115
800,0.002183,0.000121
880,0.002183,0.000116
880,0.002183,0.000115
880,0.002182,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002178,0.000116
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002182,0.000116
880,0.002183,0.000116
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002182,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000116
880,0.002183,0.000115
880,0.002184,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002182,0.000115
880,0.002183,0.000115
880,0.002183,0.000116
880,0.002183,0.000116
880,0.002183,0.000116
880,0.002183,0.000115
880,0.002184,0.000115
880,0.002183,0.000116
880,0.002183,0.000116
880,0.002183,0.000116
880,0.002183,0.000115
880,0.002184,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002185,0.000116
880,0.002183,0.000115
880,0.002183,0.000115
880,0.002183,0.000115
960,0.002489,0.000132
960,0.002494,0.000131
960,0.002494,0.000131
960,0.002494,0.000131
960,0.002494,0.000131
960,0.002494,0.000130
960,0.002494,0.000131
960,0.002494,0.000131
960,0.002494,0.000131
960,0.002494,0.000132
960,0.002494,0.000131
