DATA_SIZE,MICROBLAZE_TIME,REFERENCE_TIME
32768,0.079844,0.004061
32768,0.079844,0.004062
32768,0.079850,0.004067
32768,0.079845,0.004061
32768,0.079843,0.004061
32768,0.079845,0.004062
32768,0.079832,0.004062
32768,0.079845,0.004061
32768,0.079849,0.004061
32768,0.079846,0.004063
32768,0.079848,0.004064
32768,0.079843,0.004061
32768,0.079845,0.004061
32768,0.079844,0.004061
32768,0.079848,0.004062
32768,0.079851,0.004061
32768,0.079582,0.004062
32768,0.079846,0.004061
32768,0.079815,0.004063
32768,0.079844,0.004062
32768,0.079844,0.004061
32768,0.079850,0.004062
32768,0.079844,0.004061
65536,0.159380,0.008100
65536,0.159375,0.008105
65536,0.159153,0.008105
65536,0.159358,0.008102
65536,0.159377,0.008102
65536,0.159373,0.008101
65536,0.159371,0.008105
65536,0.159375,0.008101
65536,0.159332,0.008102
65536,0.159279,0.008100
65536,0.159369,0.008102
65536,0.159377,0.008101
65536,0.159371,0.008101
65536,0.159372,0.008102
65536,0.159357,0.008115
65536,0.159360,0.008101
65536,0.159370,0.008101
65536,0.159374,0.008106
65536,0.159374,0.008101
65536,0.159370,0.008102
65536,0.159323,0.008100
65536,0.159293,0.008101
65536,0.159370,0.008101
65536,0.159375,0.008103
65536,0.159371,0.008101
131072,0.318163,0.016181
131072,0.318410,0.016186
131072,0.318430,0.016180
131072,0.318175,0.016187
131072,0.318346,0.016179
131072,0.318432,0.016182
131072,0.318208,0.016184
131072,0.318417,0.016188
131072,0.318429,0.016182
131072,0.318181,0.016189
131072,0.318357,0.016182
131072,0.318425,0.016185
131072,0.318193,0.016184
131072,0.318411,0.016199
131072,0.318430,0.016180
131072,0.318181,0.016184
131072,0.318349,0.016186
131072,0.318424,0.016181
131072,0.318207,0.016190
131072,0.318418,0.016180
131072,0.318425,0.016186
131072,0.318177,0.016182
131072,0.318359,0.016183
131072,0.318308,0.016183
131072,0.318176,0.016198
262144,0.636533,0.032365
262144,0.636198,0.032353
262144,0.636362,0.032355
262144,0.636515,0.032383
262144,0.636196,0.032346
262144,0.636394,0.032350
262144,0.636504,0.032351
262144,0.636246,0.032359
262144,0.636378,0.032361
262144,0.636532,0.032356
262144,0.636218,0.032364
262144,0.636376,0.032356
262144,0.636522,0.032348
262144,0.636237,0.032353
262144,0.636391,0.032353
262144,0.636519,0.032348
262144,0.636258,0.032358
262144,0.636384,0.032350
262144,0.636516,0.032347
262144,0.636260,0.032357
262144,0.636362,0.032359
262144,0.636507,0.032356
262144,0.636247,0.032368
262144,0.636373,0.032347
262144,0.636519,0.032343
524288,1.272417,0.064693
524288,1.272485,0.064706
524288,1.272404,0.064715
524288,1.272405,0.064687
524288,1.272486,0.064702
524288,1.272546,0.064708
524288,1.272413,0.064702
524288,1.272475,0.064704
524288,1.272541,0.064727
524288,1.272404,0.064696
524288,1.272469,0.064745
524288,1.272500,0.064713
524288,1.272414,0.064710
524288,1.272457,0.064731
524288,1.272514,0.064697
524288,1.272429,0.064694
524288,1.272487,0.064712
524288,1.272415,0.064708
524288,1.272408,0.064735
524288,1.272421,0.064683
524288,1.272567,0.064732
524288,1.272367,0.064688
524288,1.272499,0.064704
524288,1.272542,0.064682
524288,1.272414,0.064726
1048576,2.544621,0.129393
1048576,2.544778,0.129379
1048576,2.544549,0.129402
1048576,2.544860,0.129421
1048576,2.544748,0.129393
1048576,2.544847,0.129418
1048576,2.544949,0.129402
1048576,2.544813,0.129383
1048576,2.544873,0.129361
1048576,2.544702,0.129366
1048576,2.544834,0.129368
1048576,2.544446,0.129376
1048576,2.544683,0.129408
1048576,2.544759,0.129384
1048576,2.544562,0.129424
1048576,2.544965,0.129391
1048576,2.544801,0.129416
1048576,2.544851,0.129370
1048576,2.544709,0.129381
1048576,2.544831,0.129389
1048576,2.544870,0.129366
1048576,2.544601,0.129377
1048576,2.544628,0.129386
1048576,2.544876,0.129396
1048576,2.544879,0.129400

